therapeutic_class,pdl_name,status
CARDIOVASCULAR : ARB + Calcium Channel Blocker,Azor,Non-Preferred
CARDIOVASCULAR : ARB + Calcium Channel Blocker,Exforge,Non-Preferred
CARDIOVASCULAR : ARB + Calcium Channel Blocker,Exforge HCT,Non-Preferred
CARDIOVASCULAR : ARB + Calcium Channel Blocker,olmesartan/ amlodipine,Non-Preferred
CARDIOVASCULAR : ARB + Calcium Channel Blocker,olmesartan/ amlodipine/HCTZ,Non-Preferred
CARDIOVASCULAR : ARB + Calcium Channel Blocker,telmisartan/ amlodipine,Non-Preferred
CARDIOVASCULAR : ARB + Calcium Channel Blocker,Tribenzor,Non-Preferred
CARDIOVASCULAR : ARB + Diuretic,irbesartan/HCTZ,Preferred
CARDIOVASCULAR : ARB + Diuretic,losartan/HCTZ,Preferred
CARDIOVASCULAR : ARB + Diuretic,olmesartan/HCTZ,Preferred
CARDIOVASCULAR : ARB + Diuretic,valsartan/HCTZ,Preferred
CARDIOVASCULAR : ARB + Diuretic,Atacand HCT,Non-Preferred
CARDIOVASCULAR : ARB + Diuretic,Avalide,Non-Preferred
CARDIOVASCULAR : ARB + Diuretic,Benicar HCT,Non-Preferred
CARDIOVASCULAR : ARB + Diuretic,candesartan/HCTZ,Non-Preferred
CARDIOVASCULAR : ARB + Diuretic,Diovan HCT,Non-Preferred
CARDIOVASCULAR : ARB + Diuretic,Edarbyclor,Non-Preferred
CARDIOVASCULAR : ARB + Diuretic,Hyzaar,Non-Preferred
CARDIOVASCULAR : ARB + Diuretic,Micardis HCT,Non-Preferred
CARDIOVASCULAR : ARB + Diuretic,telmisartan/HCTZ,Non-Preferred
CARDIOVASCULAR : ARB + Neprilysin Inhibitor,Entresto tablets,Preferred
CARDIOVASCULAR : ARB + Neprilysin Inhibitor,Entresto sprinkles,Non-Preferred
CARDIOVASCULAR : Antianginals: Nitrates,Rectiv,Preferred
CARDIOVASCULAR : Antianginals: Nitrates,GoNitro powder,Non-Preferred
CARDIOVASCULAR : Antianginals: Nitrates,nitroglycerin spray,Non-Preferred
"CARDIOVASCULAR : Antiarrhythmics, Oral",dofetilide,Preferred
"CARDIOVASCULAR : Antiarrhythmics, Oral",Multaq,Non-Preferred
"CARDIOVASCULAR : Antiarrhythmics, Oral",Sotylize,Non-Preferred
"CARDIOVASCULAR : Antiarrhythmics, Oral",Tikosyn,Non-Preferred
"CARDIOVASCULAR : Anticoagulants, Injectable",enoxaparin,Preferred
"CARDIOVASCULAR : Anticoagulants, Injectable",fondaparinux,Preferred
"CARDIOVASCULAR : Anticoagulants, Injectable",Arixtra,Non-Preferred
"CARDIOVASCULAR : Anticoagulants, Injectable",Lovenox,Non-Preferred
"CARDIOVASCULAR : Anticoagulants, Oral",Eliquis,Preferred
"CARDIOVASCULAR : Anticoagulants, Oral",Pradaxa caps,Preferred
"CARDIOVASCULAR : Anticoagulants, Oral",Xarelto,Preferred
"CARDIOVASCULAR : Anticoagulants, Oral",dabigatran,Non-Preferred
"CARDIOVASCULAR : Anticoagulants, Oral",Pradaxa packs,Non-Preferred
"CARDIOVASCULAR : Anticoagulants, Oral",Savaysa,Non-Preferred
"CARDIOVASCULAR : Anticoagulants, Oral",Xarelto suspension,Non-Preferred
"CARDIOVASCULAR : Antihypertensives, Miscellaneous",clonidine weekly patch,Preferred
"CARDIOVASCULAR : Antihypertensives, Miscellaneous",clonidine 24hr ER,Non-Preferred
"CARDIOVASCULAR : Antihypertensives, Miscellaneous",minoxidil,Non-Preferred
"CARDIOVASCULAR : Antihypertensives, Miscellaneous",Vecamyl,Non-Preferred
CARDIOVASCULAR : Beta Blockers,metoprolol succinate ER,Preferred
CARDIOVASCULAR : Beta Blockers,Hemangeol,Non-Preferred
CARDIOVASCULAR : Beta Blockers,InnoPran XL,Non-Preferred
CARDIOVASCULAR : Beta Blockers,Kapspargo Sprinkle,Non-Preferred
CARDIOVASCULAR : Beta Blockers,Toprol XL,Non-Preferred
CARDIOVASCULAR : Calcium Channel Blockers (DHP),amlodipine,Preferred
CARDIOVASCULAR : Calcium Channel Blockers (DHP),nifedipine ER/SA/XL,Preferred
CARDIOVASCULAR : Calcium Channel Blockers (DHP),Norliqva,Preferred
CARDIOVASCULAR : Calcium Channel Blockers (DHP),isradipine,Non-Preferred
CARDIOVASCULAR : Calcium Channel Blockers (DHP),Katerzia,Non-Preferred
CARDIOVASCULAR : Calcium Channel Blockers (DHP),nimodipine,Non-Preferred
CARDIOVASCULAR : Calcium Channel Blockers (DHP),nisoldipine,Non-Preferred
CARDIOVASCULAR : Calcium Channel Blockers (DHP),Norvasc,Non-Preferred
CARDIOVASCULAR : Calcium Channel Blockers (DHP),Nymalize,Non-Preferred
CARDIOVASCULAR : Calcium Channel Blockers (DHP),Procardia XL,Non-Preferred
CARDIOVASCULAR : Calcium Channel Blockers (DHP),Sular,Non-Preferred
CARDIOVASCULAR : Calcium Channel Blockers (Non-DHP),verapamil ER/SR,Preferred
CARDIOVASCULAR : Calcium Channel Blockers (Non-DHP),Cardizem LA,Non-Preferred
CARDIOVASCULAR : Calcium Channel Blockers (Non-DHP),diltiazem ER caps,Non-Preferred
"CARDIOVASCULAR : Cardiac Agents, Miscellaneous",ranolazine ER,Preferred
"CARDIOVASCULAR : Cardiac Agents, Miscellaneous",ivabradine,Preferred
"CARDIOVASCULAR : Cardiac Agents, Miscellaneous",Aspruzyo Sprinkle,Non-Preferred
"CARDIOVASCULAR : Cardiac Agents, Miscellaneous",Camzyos,Non-Preferred
"CARDIOVASCULAR : Cardiac Agents, Miscellaneous",Corlanor,Non-Preferred
"CARDIOVASCULAR : Cardiac Agents, Miscellaneous",Ranexa,Non-Preferred
"CARDIOVASCULAR : Cardiac Agents, Miscellaneous",Tryvio,Non-Preferred
"CARDIOVASCULAR : Cardiac Agents, Miscellaneous",Verquvo,Non-Preferred
CARDIOVASCULAR : Direct Renin Inhibitors,aliskiren,Non-Preferred
CARDIOVASCULAR : Direct Renin Inhibitors,Tekturna,Non-Preferred
CARDIOVASCULAR : Direct Renin Inhibitors,Tekturna HCT,Non-Preferred
CARDIOVASCULAR : Diuretics: Carbonic Anhydrase,dichlorphenamide,Non-Preferred
CARDIOVASCULAR : Diuretics: Carbonic Anhydrase,Keveyis,Non-Preferred
CARDIOVASCULAR : Diuretics: Loop,Furoscix,Non-Preferred
CARDIOVASCULAR : Diuretics: Potassium Sparing,CaroSpir,Non-Preferred
CARDIOVASCULAR : Diuretics: Potassium Sparing,eplerenone,Non-Preferred
CARDIOVASCULAR : Diuretics: Potassium Sparing,Inspra,Non-Preferred
CARDIOVASCULAR : Diuretics: Potassium Sparing,Kerendia,Non-Preferred
CARDIOVASCULAR : Diuretics: Potassium Sparing,spironolactone susp,Non-Preferred
CARDIOVASCULAR : Diuretics: Thiazide and Related,Diuril,Non-Preferred
"CARDIOVASCULAR : Hemostatics, Oral",tranexamic acid,Preferred
CARDIOVASCULAR : Lipotropics: Antihyperlipidemic Agents,Praluent,Preferred
CARDIOVASCULAR : Lipotropics: Antihyperlipidemic Agents,Repatha,Preferred
CARDIOVASCULAR : Lipotropics: Antihyperlipidemic Agents,Juxtapid,Non-Preferred
CARDIOVASCULAR : Lipotropics: Antihyperlipidemic Agents,Nexletol,Non-Preferred
CARDIOVASCULAR : Lipotropics: Antihyperlipidemic Agents,Nexlizet,Non-Preferred
CARDIOVASCULAR : Lipotropics: Bile Acid Sequestrant,colesevelam packets,Non-Preferred
CARDIOVASCULAR : Lipotropics: Bile Acid Sequestrant,Welchol packets,Non-Preferred
CARDIOVASCULAR : Lipotropics: Cholesterol Absorption Inhibitors,Zetia,Non-Preferred
CARDIOVASCULAR : Lipotropics: Combination Agents,ezetimibe/ simvastatin,Non-Preferred
CARDIOVASCULAR : Lipotropics: Combination Agents,Roszet,Non-Preferred
CARDIOVASCULAR : Lipotropics: Combination Agents,Vytorin,Non-Preferred
CARDIOVASCULAR : Lipotropics: Fibric Acid Derivatives,fenofibrate caps,Non-Preferred
CARDIOVASCULAR : Lipotropics: Fibric Acid Derivatives,"fenofibrate tabs 40, 54, & 120 mg",Non-Preferred
CARDIOVASCULAR : Lipotropics: Fibric Acid Derivatives,fenofibric acid,Non-Preferred
CARDIOVASCULAR : Lipotropics: Fibric Acid Derivatives,Fenoglide,Non-Preferred
CARDIOVASCULAR : Lipotropics: Fibric Acid Derivatives,Fibricor,Non-Preferred
CARDIOVASCULAR : Lipotropics: Fibric Acid Derivatives,Lipofen,Non-Preferred
CARDIOVASCULAR : Lipotropics: Fibric Acid Derivatives,Lofibra,Non-Preferred
CARDIOVASCULAR : Lipotropics: Fibric Acid Derivatives,TriCor,Non-Preferred
CARDIOVASCULAR : Lipotropics: Niacin Derivatives,niacin ER,Preferred
CARDIOVASCULAR : Lipotropics: Niacin Derivatives,Niacor,Non-Preferred
CARDIOVASCULAR : Lipotropics: Omega-3 Fatty Acids,omega-3 acid ethyl esters,Preferred
CARDIOVASCULAR : Lipotropics: Omega-3 Fatty Acids,icosapent ethyl,Non-Preferred
CARDIOVASCULAR : Lipotropics: Omega-3 Fatty Acids,Lovaza,Non-Preferred
CARDIOVASCULAR : Lipotropics: Low and Moderate Intensity Statins,atorvastatin,Preferred
CARDIOVASCULAR : Lipotropics: Low and Moderate Intensity Statins,lovastatin,Preferred
CARDIOVASCULAR : Lipotropics: Low and Moderate Intensity Statins,pravastatin,Preferred
CARDIOVASCULAR : Lipotropics: Low and Moderate Intensity Statins,"simvastatin 5, 10, 20, & 40 mg",Preferred
CARDIOVASCULAR : Lipotropics: Low and Moderate Intensity Statins,Altoprev,Non-Preferred
CARDIOVASCULAR : Lipotropics: Low and Moderate Intensity Statins,Atorvaliq,Non-Preferred
CARDIOVASCULAR : Lipotropics: Low and Moderate Intensity Statins,Ezallor Sprinkles,Non-Preferred
CARDIOVASCULAR : Lipotropics: Low and Moderate Intensity Statins,Flolipid,Non-Preferred
CARDIOVASCULAR : Lipotropics: Low and Moderate Intensity Statins,fluvastatin,Non-Preferred
CARDIOVASCULAR : Lipotropics: Low and Moderate Intensity Statins,fluvastatin ER,Non-Preferred
CARDIOVASCULAR : Lipotropics: Low and Moderate Intensity Statins,Lescol XL,Non-Preferred
CARDIOVASCULAR : Lipotropics: Low and Moderate Intensity Statins,Livalo,Non-Preferred
CARDIOVASCULAR : Lipotropics: Low and Moderate Intensity Statins,pitavastatin,Non-Preferred
CARDIOVASCULAR : Lipotropics: Low and Moderate Intensity Statins,Zocor,Non-Preferred
CARDIOVASCULAR : Lipotropics: Low and Moderate Intensity Statins,Zypitamag,Non-Preferred
CARDIOVASCULAR : Lipotropics: High Intensity Statins,atorvastatin,Preferred
CARDIOVASCULAR : Lipotropics: High Intensity Statins,rosuvastatin,Preferred
CARDIOVASCULAR : Lipotropics: High Intensity Statins,simvastatin 80 mg,Preferred
CARDIOVASCULAR : Lipotropics: High Intensity Statins,Crestor,Non-Preferred
CARDIOVASCULAR : Lipotropics: High Intensity Statins,Ezallor Sprinkles,Non-Preferred
CARDIOVASCULAR : Lipotropics: High Intensity Statins,Lipitor,Non-Preferred
CARDIOVASCULAR : Lipotropics: Statin + Calcium Channel Blocker,amlodipine/ atorvastatin,Non-Preferred
CARDIOVASCULAR : Lipotropics: Statin + Calcium Channel Blocker,Caduet,Non-Preferred
CARDIOVASCULAR : Pheochromocytoma Agents,Demser,Non-Preferred
CARDIOVASCULAR : Pheochromocytoma Agents,dibenzyline,Non-Preferred
CARDIOVASCULAR : Pheochromocytoma Agents,metyrosine,Non-Preferred
CARDIOVASCULAR : Pheochromocytoma Agents,phenoxybenzamine,Non-Preferred
CARDIOVASCULAR : Platelet Inhibitors,Brilinta,Preferred
CARDIOVASCULAR : Platelet Inhibitors,prasugrel,Preferred
CARDIOVASCULAR : Platelet Inhibitors,Cablivi,Non-Preferred
CARDIOVASCULAR : Platelet Inhibitors,Durlaza,Non-Preferred
CARDIOVASCULAR : Platelet Inhibitors,Effient,Non-Preferred
CARDIOVASCULAR : Platelet Inhibitors,Yosprala,Non-Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,Alyq,Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,ambrisentan,Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,bosentan,Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,sildenafil,Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,tadalafil,Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,Tyvaso,Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,Ventavis,Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,Adcirca,Non-Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,Adempas,Non-Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,Letairis,Non-Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,Liqrev,Non-Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,Opsumit,Non-Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,Opsynvi,Non-Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,Orenitram,Non-Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,Revatio tab,Non-Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,Revatio suspension,Non-Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,sildenafil suspension,Non-Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,Tadliq,Non-Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,Tracleer soluble tabs,Non-Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,Tracleer tabs,Non-Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,Tyvaso DPI,Non-Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,Uptravi,Non-Preferred
CARDIOVASCULAR : Pulmonary Arterial Hypertension (PAH) Agents,Winrevair,Non-Preferred
CARDIOVASCULAR : Pulmonary Fibrosis Agents,Ofev,Preferred
CARDIOVASCULAR : Pulmonary Fibrosis Agents,pirfenidone tablets,Preferred
CARDIOVASCULAR : Pulmonary Fibrosis Agents,Esbriet,Non-Preferred
CARDIOVASCULAR : Pulmonary Fibrosis Agents,pirfenidone capsules,Non-Preferred
"CARDIOVASCULAR : Thrombopoietin Agonists, Orals",Promacta tabs,Non-Preferred
"CARDIOVASCULAR : Thrombopoietin Agonists, Orals",Doptelet,Non-Preferred
"CARDIOVASCULAR : Thrombopoietin Agonists, Orals",Mulpleta,Non-Preferred
"CARDIOVASCULAR : Thrombopoietin Agonists, Orals",Promacta suspension,Non-Preferred
"CARDIOVASCULAR : Thrombopoietin Agonists, Orals",Tavalisse,Non-Preferred
CARDIOVASCULAR : Vasopressors,droxidopa,Non-Preferred
CARDIOVASCULAR : Vasopressors,Northera,Non-Preferred
CENTRAL NERVOUS SYSTEM : Agents for Neuropathic Pain and Fibromyalgia ,"duloxetine 20,30, & 60 mg",Preferred
CENTRAL NERVOUS SYSTEM : Agents for Neuropathic Pain and Fibromyalgia ,gabapentin capsules,Preferred
CENTRAL NERVOUS SYSTEM : Agents for Neuropathic Pain and Fibromyalgia ,Horizant,Preferred
CENTRAL NERVOUS SYSTEM : Agents for Neuropathic Pain and Fibromyalgia ,lidocaine 5% patch,Preferred
CENTRAL NERVOUS SYSTEM : Agents for Neuropathic Pain and Fibromyalgia ,pregabalin capsules,Preferred
CENTRAL NERVOUS SYSTEM : Agents for Neuropathic Pain and Fibromyalgia ,pregabalin solution,Preferred
CENTRAL NERVOUS SYSTEM : Agents for Neuropathic Pain and Fibromyalgia ,Cymbalta,Non-Preferred
CENTRAL NERVOUS SYSTEM : Agents for Neuropathic Pain and Fibromyalgia ,duloxetine 40 mg,Non-Preferred
CENTRAL NERVOUS SYSTEM : Agents for Neuropathic Pain and Fibromyalgia ,gabapentin solution,Non-Preferred
CENTRAL NERVOUS SYSTEM : Agents for Neuropathic Pain and Fibromyalgia ,gabapentin tablets,Non-Preferred
CENTRAL NERVOUS SYSTEM : Agents for Neuropathic Pain and Fibromyalgia ,Gralise,Non-Preferred
CENTRAL NERVOUS SYSTEM : Agents for Neuropathic Pain and Fibromyalgia ,Lyrica  capsules,Missing Status
CENTRAL NERVOUS SYSTEM : Agents for Neuropathic Pain and Fibromyalgia ,Lyrica solution,Missing Status
CENTRAL NERVOUS SYSTEM : Agents for Neuropathic Pain and Fibromyalgia ,Lyrica CR,Non-Preferred
CENTRAL NERVOUS SYSTEM : Agents for Neuropathic Pain and Fibromyalgia ,Neurontin capsules,Non-Preferred
CENTRAL NERVOUS SYSTEM : Agents for Neuropathic Pain and Fibromyalgia ,Neurontin solution,Non-Preferred
CENTRAL NERVOUS SYSTEM : Agents for Neuropathic Pain and Fibromyalgia ,Neurontin tablets,Non-Preferred
CENTRAL NERVOUS SYSTEM : Agents for Neuropathic Pain and Fibromyalgia ,pregabalin CR,Non-Preferred
CENTRAL NERVOUS SYSTEM : Agents for Neuropathic Pain and Fibromyalgia ,Savella,Non-Preferred
CENTRAL NERVOUS SYSTEM : Agents for Restless Leg Syndrome (RLS),pramipexole,Preferred
CENTRAL NERVOUS SYSTEM : Agents for Restless Leg Syndrome (RLS),Horizant,Preferred
CENTRAL NERVOUS SYSTEM : Agents for Restless Leg Syndrome (RLS),Neupro,Non-Preferred
CENTRAL NERVOUS SYSTEM : Alzheimer’s: Cholinesterase Inhibitors,donepezil (excluding 23 mg),Preferred
CENTRAL NERVOUS SYSTEM : Alzheimer’s: Cholinesterase Inhibitors,donepezil ODT,Preferred
CENTRAL NERVOUS SYSTEM : Alzheimer’s: Cholinesterase Inhibitors,Exelon,Preferred
CENTRAL NERVOUS SYSTEM : Alzheimer’s: Cholinesterase Inhibitors,Adlarity,Non-Preferred
CENTRAL NERVOUS SYSTEM : Alzheimer’s: Cholinesterase Inhibitors,Aricept,Non-Preferred
CENTRAL NERVOUS SYSTEM : Alzheimer’s: Cholinesterase Inhibitors,Aricept 23 mg,Non-Preferred
CENTRAL NERVOUS SYSTEM : Alzheimer’s: Cholinesterase Inhibitors,Aricept ODT,Non-Preferred
CENTRAL NERVOUS SYSTEM : Alzheimer’s: Cholinesterase Inhibitors,donepezil 23 mg,Non-Preferred
CENTRAL NERVOUS SYSTEM : Alzheimer’s: Cholinesterase Inhibitors,galantamine ER,Non-Preferred
CENTRAL NERVOUS SYSTEM : Alzheimer’s: Cholinesterase Inhibitors,rivastigmine patch,Non-Preferred
CENTRAL NERVOUS SYSTEM : Alzheimer’s: NMDA Receptor Agent,memantine tablets,Preferred
CENTRAL NERVOUS SYSTEM : Alzheimer’s: NMDA Receptor Agent,memantine ER,Non-Preferred
CENTRAL NERVOUS SYSTEM : Alzheimer’s: NMDA Receptor Agent,memantine solution,Non-Preferred
CENTRAL NERVOUS SYSTEM : Alzheimer’s: NMDA Receptor Agent,Namzaric,Non-Preferred
CENTRAL NERVOUS SYSTEM : Analeptics,caffeine citrate soln,Non-Preferred
CENTRAL NERVOUS SYSTEM : Antiparkinson Agents: Adenosine Antagonists,Nourianz,Non-Preferred
CENTRAL NERVOUS SYSTEM : Antiparkinson Agents: COMT Inhibitors,Ongentys,Non-Preferred
CENTRAL NERVOUS SYSTEM : Antiparkinson Agents: Dopamine Agents,pramipexole,Preferred
CENTRAL NERVOUS SYSTEM : Antiparkinson Agents: Dopamine Agents,Apokyn,Non-Preferred
CENTRAL NERVOUS SYSTEM : Antiparkinson Agents: Dopamine Agents,apomorphine injection,Non-Preferred
CENTRAL NERVOUS SYSTEM : Antiparkinson Agents: Dopamine Agents,Neupro,Non-Preferred
CENTRAL NERVOUS SYSTEM : Antiparkinson Agents: Dopamine Agents,pramipexole ER,Non-Preferred
CENTRAL NERVOUS SYSTEM : Antiparkinson Agents: Levodopa Combinations,Dhivy,Non-Preferred
CENTRAL NERVOUS SYSTEM : Antiparkinson Agents: Levodopa Combinations,Inbrija,Missing Status
CENTRAL NERVOUS SYSTEM : Antiparkinson Agents: MAOI-Bs,Xadago,Non-Preferred
CENTRAL NERVOUS SYSTEM : Antiparkinson Agents: MAOI-Bs,Zelapar,Non-Preferred
CENTRAL NERVOUS SYSTEM : Antiparkinson Agents: NMDA Antagonists,Gocovri,Non-Preferred
CENTRAL NERVOUS SYSTEM : Antiparkinson Agents: NMDA Antagonists,Osmolex ER tabs,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anti-Anxiety and Anti-Panic Agents,alprazolam tabs,Preferred
CENTRAL NERVOUS SYSTEM : Anti-Anxiety and Anti-Panic Agents,alprazolam ER tabs,Preferred
CENTRAL NERVOUS SYSTEM : Anti-Anxiety and Anti-Panic Agents,buspirone,Preferred
CENTRAL NERVOUS SYSTEM : Anti-Anxiety and Anti-Panic Agents,chlordiazepoxide,Preferred
CENTRAL NERVOUS SYSTEM : Anti-Anxiety and Anti-Panic Agents,clonazepam,Preferred
CENTRAL NERVOUS SYSTEM : Anti-Anxiety and Anti-Panic Agents,clorazepate,Preferred
CENTRAL NERVOUS SYSTEM : Anti-anxiety Agents (continued),"diazepam tablets, solution, concentrate",Preferred
CENTRAL NERVOUS SYSTEM : Anti-anxiety Agents (continued),lorazepam tablets   and concentrate,Preferred
CENTRAL NERVOUS SYSTEM : Anti-anxiety Agents (continued),Xanax,Preferred
CENTRAL NERVOUS SYSTEM : Anti-anxiety Agents (continued),Xanax XR,Preferred
CENTRAL NERVOUS SYSTEM : Anti-anxiety Agents (continued),alprazolam ODT,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anti-anxiety Agents (continued),alprazolam concentrate,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anti-anxiety Agents (continued),Ativan,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anti-anxiety Agents (continued),Loreev XR,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anti-anxiety Agents (continued),meprobamate,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anti-anxiety Agents (continued),oxazepam,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anti-anxiety Agents (continued),Valium,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Aptiom,Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,clobazam tablets,Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,clonazepam,Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,diazepam rectal gel,Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Epidiolex,Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,gabapentin capsules,Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,gabapentin solution,Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,lacosamide tablets,Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Libervant,Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Nayzilam,Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,pregabalin capsules,Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,pregabalin solution,Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,phenobarbital,Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,phenobarbital elixir,Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,rufinamide tablets,Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,rufinamide susp,Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Trokendi XR,Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Valtoco,Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,zonisamide,Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Ztalmy,Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Banzel tablets,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Banzel suspension,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Briviact solution,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Briviact tablets,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,clobazam suspension,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,clonazepam ODT,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Diacomit,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Elepsia XR,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Eprontia solution,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Felbatol and felbamate,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Fintepla,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Fycompa,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,gabapentin tablets,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Klonopin,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Lamictal ODT,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Lamictal XR,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,lamotrigine ER,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,lamotrigine ODT,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Lyrica capsules,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Lyrica solution,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Lyrica CR,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Motpoly XR,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Neurontin solution,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Onfi,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Qudexy XR,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,rufinamide tablet,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Sabril,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Spritam,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Sympazan,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,topiramate ER,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,vigabatrin,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Vigafyde,Missing Status
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Vigadrone,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Vimpat,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Xcopri,Non-Preferred
CENTRAL NERVOUS SYSTEM : Anticonvulsants,Zonisade,Non-Preferred
CENTRAL NERVOUS SYSTEM : Movement Disorders,Austedo,Preferred
CENTRAL NERVOUS SYSTEM : Movement Disorders,Austedo XR,Preferred
CENTRAL NERVOUS SYSTEM : Movement Disorders,Ingrezza,Preferred
CENTRAL NERVOUS SYSTEM : Movement Disorders,tetrabenazine,Preferred
CENTRAL NERVOUS SYSTEM : Movement Disorders,Xenazine,Preferred
CENTRAL NERVOUS SYSTEM : Antidepressants: MAOIs,phenelzine,Preferred
CENTRAL NERVOUS SYSTEM : Antidepressants: MAOIs,Emsam,Non-Preferred
