therapeutic_class,capsule_name,pdl_name
PAIN MANAGEMENT,Cyltezo Psoriatic Arthritis (adult),"Adalimumab-adbm Kit, Pen Kit (Cyltezo)"
PAIN MANAGEMENT,Cyltezo Rheumatoid Arthritis,"Adalimumab-adbm Kit, Pen Kit (Cyltezo)"
PAIN MANAGEMENT,Cyltezo Ulcerative Colitis (adult),"Adalimumab-adbm Kit, Pen Kit (Cyltezo)"
PAIN MANAGEMENT,Cyltezo Uveitis (adult),"Adalimumab-adbm Kit, Pen Kit (Cyltezo)"
ASTHMA/COPD,Daliresp,Roflumilast Tablet (Daliresp)
PAIN MANAGEMEN,Dantrium,Dantrolene Sodium Capsule (AG; Generic; Dantrium)
DIABETES,Dapagliflozin,Dapagliflozin Tablet (AG)
ANTICONVULSANTS,Depakote,"Divalproex Sodium DR Tablet, ER Tablet (Depakote; Depakote ER)"
HIV-AIDS,Descovy,Emtricitabine/Tenofovir AF Tablet (Descovy)
ANTICONVULSANTS,Diacomit capsule,"Stiripentol Capsule, Powder Pack (Diacomit)"
ANTICONVULSANTS,Diacomit packet for oral suspension,"Stiripentol Capsule, Powder Pack (Diacomit)"
MULTIPLE SCLEROSIS,Dimethyl Fumarate,Dimethyl Fumarate DR Capsule (Generic)
ALZHEIMER’S AGENTS,Donepezil ODT,"Donepezil ODT, Tablet (Generic)"
ALZHEIMER’S AGENTS,"Donepezil tablet, 10 mg","Donepezil ODT, Tablet (Generic)"
ALZHEIMER’S AGENTS,"Donepezil tablet, 23 mg","Donepezil 23 mg Tablet (Generic, Aricept)"
ALZHEIMER’S AGENTS,"Donepezil tablet, 5 mg","Donepezil ODT, Tablet (Generic)"
THROMBOPOIESIS STIMULATING PROTEINS,Doptelet,Avatrombopag Tablet (Doptelet)
ASTHMA/COPD,Duaklir Pressair,Aclidinium Bromide/Formoterol Fumarate (Duaklir Pressair)
ASTHMA/COPD,Dulera,Mometasone/Formoterol MDI (Dulera)
PAIN MANAGEMENT,Duloxetine generic Cymbalta,Duloxetine Capsule (Generic for Cymbalta)
DERMATOLOGY,Dupixent Asthma (adult),Dupilumab Syringe (Dupixent)
DERMATOLOGY,Dupixent Asthma (pediatric),Dupilumab Syringe (Dupixent)
DERMATOLOGY,Dupixent Atopic Dermatitis (adult),Dupilumab Syringe (Dupixent)
DERMATOLOGY,Dupixent Atopic Dermatitis (pediatric),Dupilumab Syringe (Dupixent)
DERMATOLOGY,Dupixent Chronic Obstructive Pulmonary Disease (COPD),Dupilumab Syringe (Dupixent)
DERMATOLOGY,Dupixent Chronic Rhinosinusitis with Nasal Polyposis,Dupilumab Syringe (Dupixent)
DERMATOLOGY,Dupixent Eosinophilic Esophagitis,Dupilumab Syringe (Dupixent)
DERMATOLOGY,Dupixent Prurigo Nodularis,Dupilumab Syringe (Dupixent)
OPHTHALMIC DISORDERS,Durysta,Bimatoprost Implant (Durysta)
ADD/ADHD,Dyanavel XR,"Amphetamine Suspension, Tablet (Dyanavel XR)"
BOTULINUM TOXINS,Dysport,AbobotulinumtoxinA (Dysport)
DERMATOLOGY,Ebglyss Atopic Dermatitis (adult),"Lebrikizumab-lbkz Pen, Syringe (Ebglyss)"
DERMATOLOGY,Ebglyss Atopic Dermatitis (pediatric),"Lebrikizumab-lbkz Pen, Syringe (Ebglyss)"
"HEART DISEASE, HYPERLIPIDEMIA",Edarbi,Azilsartan Medoxomil (Edarbi)
"HEART DISEASE, HYPERLIPIDEMIA",Edarbyclor,Azilsartan/Chlorthalidone (Edarbyclor)
HIV-AIDS,Edurant,Rilpivirine HCl Tablet (Edurant)
ENZYME REPLACEMENTS,Elelyso,Taliglucerase alfa Vial (Elelyso)
"HEART DISEASE, HYPERLIPIDEMIA",Eliquis,"Apixaban Dose Pack, Tablet (Eliquis)"
HEMOPHILIA TREATMENT,Eloctate,"Factor VIII, Recombinant, Fc Fusion (Eloctate)"
"GLUCOCORTICOIDS, ORAL",Emflaza oral suspension,"Deflazacort Suspension, Tablet (Emflaza)"
"GLUCOCORTICOIDS, ORAL",Emflaza tablet,"Deflazacort Suspension, Tablet (Emflaza)"
PAIN MANAGEMENT,Emgality 100 mg,Galcanezumab-gnlm 100 mg Syringe (Emgality)
PAIN MANAGEMENT,Emgality 120 mg,"Galcanezumab-gnlm Pen, 120 mg Syringe (Emgality)"
HIV-AIDS,Emtriva capsule,Emtricitabine Capsule (Generic; Emtriva)
HIV-AIDS,Emtriva oral solution,Emtricitabine Solution (Emtriva)
"HEART DISEASE, HYPERLIPIDEMIA",Enalapril,Enalapril Tablet (Generic)
PAIN MANAGEMENT,Enbrel Ankylosing Spondylitis,Etanercept Vial (Enbrel)
PAIN MANAGEMENT,Enbrel Plaque Psoriasis (adult),Etanercept Vial (Enbrel)
PAIN MANAGEMENT,Enbrel Plaque Psoriasis (pediatric),Etanercept Vial (Enbrel)
PAIN MANAGEMENT,Enbrel Polyarticular Juvenile Idiopathic Arthritis (PJIA),Etanercept Vial (Enbrel)
PAIN MANAGEMENT,Enbrel Psoriatic Arthritis (adult),Etanercept Vial (Enbrel)
PAIN MANAGEMENT,Enbrel Psoriatic Arthritis (pediatric),Etanercept Vial (Enbrel)
PAIN MANAGEMENT,Enbrel Rheumatoid Arthritis,Etanercept Vial (Enbrel)
SICKLE CELL ANEMIA,Endari,L-glutamine Powder Pack (Generic; Endari)
PAIN MANAGEMENT,Enspryng Neuromyelitis Optica Spectrum Disorder (NMOSD),Satralizumab-mwge Syringe (Enspryng)
INFECTIOUS DISORDERS,Entecavir,Entecavir Tablet (Generic)
PAIN MANAGEMENT,"Entyvio Crohn’s Disease (adult), vial","Vedolizumab Pen, Vial (Entyvio)"
PAIN MANAGEMENT,"Entyvio Ulcerative Colitis (adult), vial","Vedolizumab Pen, Vial (Entyvio)"
"IMMUNOSUPPRESSIVES, ORAL",Envarsus XR,Tacrolimus ER Tablet (Envarsus XR)
"GLUCOCORTICOIDS, ORAL",Eohilia oral suspension,Budesonide Suspension Packet (Eohilia)
INFECTIOUS DISORDERS,Epclusa,"Sofosbuvir/Velpatasvir Pellet Pack, Tablet (Epclusa)"
ANTICONVULSANTS,Epidiolex,Cannabidiol Solution (Epidiolex)
"EPINEPHRINE, SELF-INJECTED",Epinephrine (Generic Adrenaclick) 0.15mg,"Epinephrine 0.15 mg, 0.3 mg Auto-Injector (AG for Adrenaclick)"
"EPINEPHRINE, SELF-INJECTED",Epinephrine (Generic Adrenaclick) 0.3mg,"Epinephrine 0.15 mg, 0.3 mg Auto-Injector (AG for Adrenaclick)"
"EPINEPHRINE, SELF-INJECTED",Epinephrine (Mylan Ag Epipen And Jr) 0.15mg Mylan's EpiPen Jr AG,Epinephrine 0.15 mg Auto-Injector (AG; Generic; EpiPen Jr)
"EPINEPHRINE, SELF-INJECTED",Epinephrine (Mylan Ag Epipen And Jr) 0.3mg Mylan's EpiPen AG,Epinephrine 0.3 mg Auto-Injector (AG; Generic; EpiPen)
"EPINEPHRINE, SELF-INJECTED",Epipen,Epinephrine 0.3 mg Auto-Injector (AG; Generic; EpiPen)
"EPINEPHRINE, SELF-INJECTED",Epipen Jr.,Epinephrine 0.15 mg Auto-Injector (AG; Generic; EpiPen Jr)
HIV-AIDS,Epivir,"Lamivudine Solution, Tablet (Generic; Epivir)"
HIV-AIDS,Epivir HBV oral solution,"Lamivudine Solution, Tablet (Generic; Epivir)"
HIV-AIDS,Epivir HBV tablet,"Lamivudine Solution, Tablet (Generic; Epivir)"
"HEMATOLOGIC AGENTS, HEMATOPOIETIC AGENTS",Epogen,Epoetin alfa Vial (Epogen)
ANTICONVULSANTS,Eprontia,Topiramate Solution (Eprontia)
"HEART DISEASE, HYPERLIPIDEMIA",Eprosartan,Eprosartan (Generic)
HIV-AIDS,Epzicom,Abacavir/Lamivudine Tablet (Generic; Epzicom)
ANTICONVULSANTS,Equetro,"Carbamazepine ER Capsule (Carbatrol, Equetro)"
ONCOLOGY,Erleada,Apalutamide Tablet (Erleada)
ONCOLOGY,Erlotinib,Erlotinib HCl Tablet (Generic; Tarceva)
ANTIPSYCHOTIC AGENTS,Erzofri prefilled syringe,Paliperidone Palmitate (Erzofri)
IDIOPATHIC PULMONARY FIBROSIS,Esbriet,"Pirfenidone Capsule, Tablet (Esbriet)"
DIGESTIVE DISORDERS,Esomeprazole,Esomeprazole Capsule (Generic; Nexium)
HEMOPHILIA TREATMENT,Esperoct,"Factor VIII, Recombinant Glycopegylated-exei (Esperoct)"
DERMATOLOGY,Eucrisa,Crisaborole Ointment (Eucrisa)
OSTEOPOROSIS,Evenity,Romosozumab-aqqg Syringe (Evenity)
"HEART DISEASE, HYPERLIPIDEMIA",Evkeeza,Evinacumab-dgnb Vial (Evkeeza)
HIV-AIDS,Evotaz,Atazanavir Sulfate/Cobicistat Tablet (Evotaz)
SPINAL MUSCULAR ATROPHY,Evrysdi,Risdiplam (Evrysdi)
ALZHEIMER’S AGENTS,Exelon,Rivastigmine Transdermal Patch (Exelon)
OPHTHALMIC DISORDERS,Eysuvis ophthalmic suspension,Loteprednol Etabonate Suspension (Eysuvis)
ANTIPSYCHOTIC AGENTS,Fanapt,"Iloperidone Tablet, Titration Pack (Fanapt)"
DIABETES,Farxiga,Dapagliflozin Tablet (Farxiga)
ASTHMA/COPD,Fasenra Asthma (adult),Benralizumab Syringe (Fasenra)
ASTHMA/COPD,Fasenra Asthma (pediatric),Benralizumab Syringe (Fasenra)
ASTHMA/COPD,Fasenra Eosinophilic Granulomatosis with Polyangitis (EGPA),Benralizumab Syringe (Fasenra)
ANTICONVULSANTS,Felbatol oral suspension,Felbamate Tablet (Generic; Felbatol)
ANTICONVULSANTS,Felbatol tablet,Felbamate Tablet (Generic; Felbatol)
PITUITARY SUPPRESSIVE AGENTS,Fensolvi,Leuprolide Acetate Syringe Kit (Fensolvi)
DEPRESSION,Fetzima,"Levomilnacipran ER Capsule, Titration Pack (Fetzima)"
PAIN MANAGEMENT,Fexmid,Cyclobenzaprine Tablet (Fexmid)
DIABETES,Fiasp,"Insulin Aspart Cartridge, Pen, Vial (Fiasp Penfill/PumpCart/FlexTouch; Fiasp)"
DIABETES,Fiasp FlexTouch,"Insulin Aspart Cartridge, Pen, Vial (Fiasp Penfill/PumpCart/FlexTouch; Fiasp)"
MULTIPLE SCLEROSIS,Fingolimod capsule,Fingolimod Capsule (Generic for Gilenya)
ANTICONVULSANTS,Fintepla,Fenfluramine Solution (Fintepla)
OPHTHALMIC DISORDERS,Flarex ophthalmic suspension,Fluorometholone Acetate 0.1% Suspension (Flarex)
PAIN MANAGEMENT,Fleqsuvy,Baclofen Suspension (AG; Generic; Fleqsuvy)
ASTHMA/COPD,Flovent Diskus,Fluticasone Propionate Inhalation Powder (AG; Flovent Diskus)
ASTHMA/COPD,Flovent HFA,Fluticasone MDI (AG; Flovent HFA)
ASTHMA/COPD,Fluticasone / Salmeterol generic Advair Diskus,Fluticasone/Salmeterol DPI (AG; Generic for Advair Diskus)
ASTHMA/COPD,Fluticasone / Salmeterol generic Advair HFA,Fluticasone/Salmeterol MDI (AG for Advair HFA)
OSTEOPOROSIS,Forteo,Teriparatide Pen (Generic; Forteo)
"HEART DISEASE, HYPERLIPIDEMIA",Fosinopril,Fosinopril (Generic)
ONCOLOGY,Fruzaqla,Fruquintinib Capsule (Fruzaqla)
COLONY STIMULATING FACTORS,Fulphila,Pegfilgrastim-jmdb Syringe (Fulphila)
HIV-AIDS,Fuzeon,Enfuvirtide Vial (Fuzeon)
COLONY STIMULATING FACTORS,Fylnetra,Pegfilgrastim-pbbk Syringe (Fylnetra)
ALZHEIMER’S AGENTS,Galantamine ER,"Galantamine ER Capsule, Solution, Tablet (Generic)"
ALZHEIMER’S AGENTS,Galantamine oral solution,"Galantamine ER Capsule, Solution, Tablet (Generic)"
ALZHEIMER’S AGENTS,Galantamine tablet,"Galantamine ER Capsule, Solution, Tablet (Generic)"
IMMUNE GLOBULINS (IG),Gammagard,IG Intravenous [(Human) Gammagard Liquid]
ONCOLOGY,Gavreto,Pralsetinib Capsule (Gavreto)
GROWTH DEFICIENCY,Genotropin,"Somatropin Cartridge, Syringe (Genotropin)"
HIV-AIDS,Genvoya,Elvitegravir/Cobicistat/Emtricitabine/Tenofovir AF (Genvoya)
ANTIPSYCHOTIC AGENTS,Geodon IM injection,Ziprasidone Vial (Geodon)
ANTIPSYCHOTIC AGENTS,Geodon capsule,Ziprasidone Capsule (Geodon)
MULTIPLE SCLEROSIS,Gilenya capsule,Fingolimod Capsule (Gilenya)
ONCOLOGY,Gilotrif,Afatinib Dimaleate Tablet (Gilotrif)
MULTIPLE SCLEROSIS,"Glatiramer Acetate prefilled syringe, 20 mg/ml","Glatiramer Acetate Syringe 20mg, 40mg (Generic)"
MULTIPLE SCLEROSIS,"Glatiramer Acetate prefilled syringe, 40 mg/ml","Glatiramer Acetate Syringe 20mg, 40mg (Generic)"
ONCOLOGY,Gleevec,Imatinib Mesylate Tablet (Gleevec)
DIABETES,Glyxambi,Linagliptin/Empagliflozin (Glyxambi) (See SGLT2 Criteria)
ONCOLOGY,Gomekli capsule,"Mirdametinib Capsule, Tablet for Suspension (Gomekli)"
ONCOLOGY,Gomekli soluble tablet,"Mirdametinib Capsule, Tablet for Suspension (Gomekli)"
PAIN MANAGEMENT,Gralise,Gabapentin ER Tablet (Generic; Gralise)
COLONY STIMULATING FACTORS,Granix,"Tbo-Filgrastim Injection Syringe, Vial (Granix)"
"ANTI-ALLERGENS, ORAL",Grastek,Grass Pollen Allergen Extract [Timothy Grass] Sublingual Tablet (Grastek)
PAIN MANAGEMENT,Hadlima Ankylosing Spondylitis,"Adalimumab-bwwd Kit, Pen Kit (Hadlima)"
PAIN MANAGEMENT,Hadlima Crohn’s Disease (adult),"Adalimumab-bwwd Kit, Pen Kit (Hadlima)"
PAIN MANAGEMENT,Hadlima Crohn’s Disease (pediatric),"Adalimumab-bwwd Kit, Pen Kit (Hadlima)"
PAIN MANAGEMENT,Hadlima Hidradenitis Suppurativa,"Adalimumab-bwwd Kit, Pen Kit (Hadlima)"
PAIN MANAGEMENT,Hadlima Plaque Psoriasis (adult),"Adalimumab-bwwd Kit, Pen Kit (Hadlima)"
PAIN MANAGEMENT,Hadlima Polyarticular Juvenile Idiopathic Arthritis (PJIA),"Adalimumab-bwwd Kit, Pen Kit (Hadlima)"
PAIN MANAGEMENT,Hadlima Psoriatic Arthritis (adult),"Adalimumab-bwwd Kit, Pen Kit (Hadlima)"
PAIN MANAGEMENT,Hadlima Rheumatoid Arthritis,"Adalimumab-bwwd Kit, Pen Kit (Hadlima)"
PAIN MANAGEMENT,Hadlima Ulcerative Colitis (adult),"Adalimumab-bwwd Kit, Pen Kit (Hadlima)"
PAIN MANAGEMENT,Hadlima Uveitis (adult),"Adalimumab-bwwd Kit, Pen Kit (Hadlima)"
INFECTIOUS DISORDERS,Harvoni,Ledipasvir/Sofosbuvir Tablet (AG; Harvoni)
"HEART DISEASE, HYPERLIPIDEMIA",Hemangeol,Propranolol Oral Solution (Hemangeol)
HEMOPHILIA TREATMENT,Hemgenix,Etranacogene Dezaparvovec-drlb (Hemgenix)
HEMOPHILIA TREATMENT,Hemlibra,Emicizumab-kxwh (Hemlibra)
PAIN MANAGEMENT,Horizant,Gabapentin Enacarbil Tablet (Horizant)
PAIN MANAGEMENT,Hulio Ankylosing Spondylitis,"Adalimumab-fkjp Kit, Pen Kit (Hulio)"
PAIN MANAGEMENT,Hulio Crohn’s Disease (adult),"Adalimumab-fkjp Kit, Pen Kit (Hulio)"
PAIN MANAGEMENT,Hulio Crohn’s Disease (pediatric),"Adalimumab-fkjp Kit, Pen Kit (Hulio)"
PAIN MANAGEMENT,Hulio Hidradenitis Suppurativa,"Adalimumab-fkjp Kit, Pen Kit (Hulio)"
PAIN MANAGEMENT,Hulio Plaque Psoriasis (adult),"Adalimumab-fkjp Kit, Pen Kit (Hulio)"
PAIN MANAGEMENT,Hulio Polyarticular Juvenile Idiopathic Arthritis (PJIA),"Adalimumab-fkjp Kit, Pen Kit (Hulio)"
PAIN MANAGEMENT,Hulio Psoriatic Arthritis (adult),"Adalimumab-fkjp Kit, Pen Kit (Hulio)"
PAIN MANAGEMENT,Hulio Rheumatoid Arthritis,"Adalimumab-fkjp Kit, Pen Kit (Hulio)"
PAIN MANAGEMENT,Hulio Ulcerative Colitis (adult),"Adalimumab-fkjp Kit, Pen Kit (Hulio)"
PAIN MANAGEMENT,Hulio Uveitis (adult),"Adalimumab-fkjp Kit, Pen Kit (Hulio)"
DIABETES,Humalog Junior KwikPen,Insulin Lispro Pen (Humalog Junior KwikPen/KwikPen/Tempo Pen U-100)
DIABETES,"Humalog KwikPen, U-100",Insulin Lispro Pen (Humalog Junior KwikPen/KwikPen/Tempo Pen U-100)
DIABETES,Humalog vial,"Insulin Lispro Cartridge, Vial (Humalog)"
GROWTH DEFICIENCY,Humatrope,Somatropin Cartridge (Humatrope)
PAIN MANAGEMENT,Humira Ankylosing Spondylitis,"Adalimumab Pen Kit, Syringe Kit (Humira)"
PAIN MANAGEMENT,Humira Crohn's Disease (adult),"Adalimumab Pen Kit, Syringe Kit (Humira)"
PAIN MANAGEMENT,Humira Crohn's Disease (pediatric),"Adalimumab Pen Kit, Syringe Kit (Humira)"
PAIN MANAGEMENT,Humira Hidradenitis Suppurativa,"Adalimumab Pen Kit, Syringe Kit (Humira)"
PAIN MANAGEMENT,Humira Plaque Psoriasis (adult),"Adalimumab Pen Kit, Syringe Kit (Humira)"
PAIN MANAGEMENT,Humira Polyarticular Juvenile Idiopathic Arthritis (PJIA),"Adalimumab Pen Kit, Syringe Kit (Humira)"
PAIN MANAGEMENT,Humira Psoriatic Arthritis (adult),"Adalimumab Pen Kit, Syringe Kit (Humira)"
PAIN MANAGEMENT,Humira Rheumatoid Arthritis,"Adalimumab Pen Kit, Syringe Kit (Humira)"
PAIN MANAGEMENT,Humira Ulcerative Colitis (adult),"Adalimumab Pen Kit, Syringe Kit (Humira)"
PAIN MANAGEMENT,Humira Ulcerative Colitis (pediatric),"Adalimumab Pen Kit, Syringe Kit (Humira)"
PAIN MANAGEMENT,Humira Uveitis (adult),"Adalimumab Pen Kit, Syringe Kit (Humira)"
PAIN MANAGEMENT,Humira Uveitis (pediatric),"Adalimumab Pen Kit, Syringe Kit (Humira)"
ONCOLOGY,Hycamtin capsule,Topotecan HCl Capsule (Hycamtin)
ONCOLOGY,Hycamtin vial,Topotecan HCl Capsule (Hycamtin)
HEMOPHILIA TREATMENT,Hympavzi auto-injector,Marstacimab-hncq (Hympavzi)
PAIN MANAGEMENT,Hyrimoz Ankylosing Spondylitis,"Adalimumab-adaz Kit, Pen Kit (Hyrimoz)"
PAIN MANAGEMENT,Hyrimoz Crohn’s Disease (adult),"Adalimumab-adaz Kit, Pen Kit (Hyrimoz)"
PAIN MANAGEMENT,Hyrimoz Crohn’s Disease (pediatric),"Adalimumab-adaz Kit, Pen Kit (Hyrimoz)"
PAIN MANAGEMENT,Hyrimoz Hidradenitis Suppurativa,"Adalimumab-adaz Kit, Pen Kit (Hyrimoz)"
PAIN MANAGEMENT,Hyrimoz Plaque Psoriasis (adult),"Adalimumab-adaz Kit, Pen Kit (Hyrimoz)"
PAIN MANAGEMENT,Hyrimoz Polyarticular Juvenile Idiopathic Arthritis (PJIA),"Adalimumab-adaz Kit, Pen Kit (Hyrimoz)"
PAIN MANAGEMENT,Hyrimoz Psoriatic Arthritis (adult),"Adalimumab-adaz Kit, Pen Kit (Hyrimoz)"
PAIN MANAGEMENT,Hyrimoz Rheumatoid Arthritis,"Adalimumab-adaz Kit, Pen Kit (Hyrimoz)"
PAIN MANAGEMENT,Hyrimoz Ulcerative Colitis (adult),"Adalimumab-adaz Kit, Pen Kit (Hyrimoz)"
PAIN MANAGEMENT,Hyrimoz Uveitis (adult),"Adalimumab-adaz Kit, Pen Kit (Hyrimoz)"
ONCOLOGY,Ibrance,"Palbociclib Capsule, Tablet (Ibrance)"
ONCOLOGY,Iclusig,Ponatinib HCl Tablet (Iclusig)
PAIN MANAGEMENT,Idacio Ankylosing Spondylitis,"Adalimumab-aacf Autoinjector Kit, Pen Kit (Idacio)"
PAIN MANAGEMENT,Idacio Crohn’s Disease (adult),"Adalimumab-aacf Autoinjector Kit, Pen Kit (Idacio)"
PAIN MANAGEMENT,Idacio Crohn’s Disease (pediatric),"Adalimumab-aacf Autoinjector Kit, Pen Kit (Idacio)"
PAIN MANAGEMENT,Idacio Hidradenitis Suppurativa,"Adalimumab-aacf Autoinjector Kit, Pen Kit (Idacio)"
PAIN MANAGEMENT,Idacio Plaque Psoriasis (adult),"Adalimumab-aacf Autoinjector Kit, Pen Kit (Idacio)"
PAIN MANAGEMENT,Idacio Polyarticular Juvenile Idiopathic Arthritis (PJIA),"Adalimumab-aacf Autoinjector Kit, Pen Kit (Idacio)"
PAIN MANAGEMENT,Idacio Psoriatic Arthritis (adult),"Adalimumab-aacf Autoinjector Kit, Pen Kit (Idacio)"
PAIN MANAGEMENT,Idacio Rheumatoid Arthritis,"Adalimumab-aacf Autoinjector Kit, Pen Kit (Idacio)"
PAIN MANAGEMENT,Idacio Ulcerative Colitis (adult),"Adalimumab-aacf Autoinjector Kit, Pen Kit (Idacio)"
PAIN MANAGEMENT,Idacio Uveitis (adult),"Adalimumab-aacf Autoinjector Kit, Pen Kit (Idacio)"
HEMOPHILIA TREATMENT,Idelvion,"Factor IX Recombinant, Albumin Fusion (Idelvion)"
ONCOLOGY,Idhifa,Enasidenib Mesylate Tablet (Idhifa)
PAIN MANAGEMENT,Ilaris Adult-Onset Still’s Disease,Canakinumab/PF Vial (Ilaris)
PAIN MANAGEMENT,Ilaris Cryopyrin Associated Periodic Syndromes (CAPS) including Familial Cold Autoinflammatory Syndrome (FCAS) and Muckle-Wells Syndrome (MWS),Canakinumab/PF Vial (Ilaris)
PAIN MANAGEMENT,Ilaris Familial Mediterranean Fever (FMF),Canakinumab/PF Vial (Ilaris)
PAIN MANAGEMENT,Ilaris Gout Flares,Canakinumab/PF Vial (Ilaris)
PAIN MANAGEMENT,Ilaris Hyperimmunoglobulin D Syndrome (HIDS)/Mevalonate Kinase Deficiency (MKD),Canakinumab/PF Vial (Ilaris)
PAIN MANAGEMENT,Ilaris Systemic-Onset Juvenile Idiopathic Arthritis (SJIA),Canakinumab/PF Vial (Ilaris)
PAIN MANAGEMENT,Ilaris Tumor Necrosis Factor Receptor Associated Periodic Syndrome (TRAPS),Canakinumab/PF Vial (Ilaris)
OPHTHALMIC DISORDERS,Ilevro ophthalmic suspension,Nepafenac 0.3% Suspension (Ilevro)
PAIN MANAGEMENT,Ilumya Plaque Psoriasis (adult),Tildrakizumab-asmn Syringe (Ilumya)
ONCOLOGY,Imatinib,Imatinib Mesylate Tablet (Generic)
ONCOLOGY,Imbruvica,Ibrutinib Tablet (Imbruvica)
ASTHMA/COPD,Incruse Ellipta,Umeclidinium Inhalation Powder (Incruse Ellipta)
PAIN MANAGEMENT,Inflectra,"Infliximab-dyyb Syringe, Pen, Vial (Zymfentra; Inflectra)"
MOVEMENT DISORDERS,Ingrezza,"Valbenazine Capsule, Sprinkle (Ingrezza)"
MOVEMENT DISORDERS,Ingrezza sprinkle capsule,"Valbenazine Capsule, Sprinkle (Ingrezza)"
MOVEMENT DISORDERS,Ingrezza titration pack,Valbenazine Capsule Initiation Pack (Ingrezza)
DIABETES,Insulin Glargine,"Insulin Glargine Pen, Vial (Generic; Lantus SoloStar; Lantus)"
DIABETES,Insulin Lispro,Insulin Lispro (AG for Humalog Junior KwikPen)
HIV-AIDS,Intelence,Etravirine Tablet (Generic; Intelence)
ANTIPSYCHOTIC AGENTS,Invega ER,Paliperidone ER Tablet (Invega)
ANTIPSYCHOTIC AGENTS,Invega Hafyera,Paliperidone Palmitate (Invega Hafyera/Sustenna/Trinza)
ANTIPSYCHOTIC AGENTS,Invega Sustenna,Paliperidone Palmitate (Invega Hafyera/Sustenna/Trinza)
ANTIPSYCHOTIC AGENTS,Invega Trinza,Paliperidone Palmitate (Invega Hafyera/Sustenna/Trinza)
DIABETES,Invokamet,"Canagliflozin/Metformin ER Tablet, Tablet (Invokamet XR; Invokamet)"
DIABETES,Invokamet XR,"Canagliflozin/Metformin ER Tablet, Tablet (Invokamet XR; Invokamet)"
DIABETES,Invokana,Canagliflozin Tablet (Invokana)
OPHTHALMIC DISORDERS,Iopidine ophthalmic solution,Apraclonidine Solution 0.5% (Generic; Iopidine)
ASTHMA/COPD,Ipratropium/Albuterol nebulized solution,Ipratropium/Albuterol Sulfate Nebulizer Solution (Generic)
DIGESTIVE DISORDERS,Iqirvo tablet,Elafibranor Tablet (Iqirvo)
"HEART DISEASE, HYPERLIPIDEMIA",Irbesartan,Irbesartan (Generic)
ONCOLOGY,Iressa,Gefitinib Tablet (Generic; Iressa)
HIV-AIDS,Isentress,"Raltegravir Potassium Chewable, Powder Pack, Tablet (Isentress)"
ONCOLOGY,Iwilfin,Eflornithine Tablet (Iwilfin)
HEMOPHILIA TREATMENT,Ixinity,Factor IX Human Recombinant (Ixinity)
ONCOLOGY,Jakafi,Ruxolitinib Phosphate Tablet (Jakafi)
DIABETES,Janumet,Sitagliptin Phosphate/Metformin Tablet (Janumet)
DIABETES,Januvia,Sitagliptin Phosphate Tablet (Januvia)
DIABETES,Jardiance,Empagliflozin Tablet (Jardiance)
DIABETES,Jentadueto,Linagliptin/Metformin Tablet (Jentadueto)
HEMOPHILIA TREATMENT,Jivi,"Factor VIII, Recombinant, PEGylated-aucl (Jivi)"
ADD/ADHD,Jornay PM,"Methylphenidate ER Capsule (Jornay PM, Ritalin LA)"
HIV-AIDS,Kaletra,"Lopinavir/Ritonavir Solution, Tablet (Generic; Kaletra)"
"CYSTIC FIBROSIS, ORAL",Kalydeco,"Ivacaftor Packet, Tablet (Kalydeco)"
ANTICONVULSANTS,Keppra XR,Levetiracetam ER Tablet (Keppra XR)
ANTICONVULSANTS,Keppra oral solution,"Levetiracetam Solution, Tablet (Keppra)"
ANTICONVULSANTS,Keppra tablet,"Levetiracetam Solution, Tablet (Keppra)"
MULTIPLE SCLEROSIS,Kesimpta,Ofatumumab Pen (Kesimpta)
PAIN MANAGEMENT,Kevzara Polyarticular Juvenile Idiopathic Arthritis (PJIA),"Sarilumab Pen, Syringe (Kevzara)"
PAIN MANAGEMENT,Kevzara Polymyalgia Rheumatica (PMR),"Sarilumab Pen, Syringe (Kevzara)"
PAIN MANAGEMENT,Kevzara Rheumatoid Arthritis,"Sarilumab Pen, Syringe (Kevzara)"
PAIN MANAGEMENT,Kineret,Anakinra Syringe (Kineret)
ONCOLOGY,Kisqali,Ribociclib Succinate Tablet (Kisqali)
INFECTIOUS DISORDERS,Kitabis Pak,Tobramycin Inhalation Solution Pak (AG; Kitabis Pak)
OPIATE DEPENDENCE AGENTS,Kloxxado,Naloxone Nasal Spray (Kloxxado)
HEMOPHILIA TREATMENT,Kogenate FS,Factor VIII (Kogenate FS)
DIABETES,Kombiglyze XR,Saxagliptin/Metformin ER Tablet (Generic; Kombiglyze XR)
DIGESTIVE DISORDERS,Konvomep,Omeprazole/Sodium Bicarbonate for Oral Suspension (Konvomep)
ONCOLOGY,Koselugo,Selumetinib Capsule (Koselugo)
HEMOPHILIA TREATMENT,Kovaltry,Factor VIII (Kovaltry)
ONCOLOGY,Krazati,Adagrasib Tablet (Krazati)
GOUT AGENTS,Krystexxa,Pegloticase Intravenous (Krystexxa)
ANTICONVULSANTS,Lamictal ODT,Lamotrigine ODT (Generic; Lamictal)
ANTICONVULSANTS,Lamictal tablet,"Lamotrigine Dispersible Tablet, Tablet (Lamictal)"
ANTICONVULSANTS,Lamotrigine,"Lamotrigine Dispersible Tablet, ER Tablet, Tablet (Generic)"
