therapeutic_class,capsule_name,pdl_name,status
ONCOLOGY,Iclusig,Ponatinib HCl Tablet (Iclusig),Non-Preferred
HEMOPHILIA TREATMENT,Idelvion,"Factor IX Recombinant, Albumin Fusion (Idelvion)",Non-Preferred
ONCOLOGY,Idhifa,Enasidenib Mesylate Tablet (Idhifa),Non-Preferred
OPHTHALMIC DISORDERS,Ilevro ophthalmic suspension,Nepafenac 0.3% Suspension (Ilevro),Non-Preferred
ONCOLOGY,Imatinib,Imatinib Mesylate Tablet (Generic),Preferred
ONCOLOGY,Imbruvica,Ibrutinib Tablet (Imbruvica),Preferred
ASTHMA/COPD,Incruse Ellipta,Umeclidinium Inhalation Powder (Incruse Ellipta),Non-Preferred
MOVEMENT DISORDERS,Ingrezza,"Valbenazine Capsule, Sprinkle (Ingrezza)",Preferred
MOVEMENT DISORDERS,Ingrezza sprinkle capsule,"Valbenazine Capsule, Sprinkle (Ingrezza)",Preferred
MOVEMENT DISORDERS,Ingrezza titration pack,Valbenazine Capsule Initiation Pack (Ingrezza),Preferred
DIABETES,Insulin Glargine,"Insulin Glargine Pen, Vial (Generic; Lantus SoloStar; Lantus)",Preferred
DIABETES,Insulin Lispro,Insulin Lispro (AG for Humalog Junior KwikPen),Preferred
HIV-AIDS,Intelence,Etravirine Tablet (Generic; Intelence),Preferred
ANTIPSYCHOTIC AGENTS,Invega ER,Paliperidone ER Tablet (Invega),Non-Preferred
ANTIPSYCHOTIC AGENTS,Invega Hafyera,Paliperidone Palmitate (Invega Hafyera/Sustenna/Trinza),Preferred
ANTIPSYCHOTIC AGENTS,Invega Sustenna,Paliperidone Palmitate (Invega Hafyera/Sustenna/Trinza),Preferred
ANTIPSYCHOTIC AGENTS,Invega Trinza,Paliperidone Palmitate (Invega Hafyera/Sustenna/Trinza),Preferred
DIABETES,Invokamet,"Canagliflozin/Metformin ER Tablet, Tablet (Invokamet XR; Invokamet)",Non-Preferred
DIABETES,Invokamet XR,"Canagliflozin/Metformin ER Tablet, Tablet (Invokamet XR; Invokamet)",Non-Preferred
DIABETES,Invokana,Canagliflozin Tablet (Invokana),Non-Preferred
OPHTHALMIC DISORDERS,Iopidine ophthalmic solution,Apraclonidine Solution 0.5% (Generic; Iopidine),Non-Preferred
ASTHMA/COPD,Ipratropium/Albuterol nebulized solution,Ipratropium/Albuterol Sulfate Nebulizer Solution (Generic),Preferred
DIGESTIVE DISORDERS,Iqirvo tablet,Elafibranor Tablet (Iqirvo),Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Irbesartan,Irbesartan (Generic),Preferred
ONCOLOGY,Iressa,Gefitinib Tablet (Generic; Iressa),Non-Preferred
HIV-AIDS,Isentress,"Raltegravir Potassium Chewable, Powder Pack, Tablet (Isentress)",Preferred
ONCOLOGY,Iwilfin,Eflornithine Tablet (Iwilfin),Non-Preferred
HEMOPHILIA TREATMENT,Ixinity,Factor IX Human Recombinant (Ixinity),Non-Preferred
ONCOLOGY,Jakafi,Ruxolitinib Phosphate Tablet (Jakafi),Preferred
DIABETES,Janumet,Sitagliptin Phosphate/Metformin Tablet (Janumet),Preferred
DIABETES,Januvia,Sitagliptin Phosphate Tablet (Januvia),Preferred
DIABETES,Jardiance,Empagliflozin Tablet (Jardiance),Preferred
DIABETES,Jentadueto,Linagliptin/Metformin Tablet (Jentadueto),Preferred
HEMOPHILIA TREATMENT,Jivi,"Factor VIII, Recombinant, PEGylated-aucl (Jivi)",Preferred
ADD/ADHD,Jornay PM,"Methylphenidate ER Capsule (Jornay PM, Ritalin LA)",Non-Preferred
HIV-AIDS,Kaletra,"Lopinavir/Ritonavir Solution, Tablet (Generic; Kaletra)",Preferred
"CYSTIC FIBROSIS, ORAL",Kalydeco,"Ivacaftor Packet, Tablet (Kalydeco)",Non-Preferred
ANTICONVULSANTS,Keppra XR,Levetiracetam ER Tablet (Keppra XR),Non-Preferred
ANTICONVULSANTS,Keppra oral solution,"Levetiracetam Solution, Tablet (Keppra)",Non-Preferred
ANTICONVULSANTS,Keppra tablet,"Levetiracetam Solution, Tablet (Keppra)",Non-Preferred
MULTIPLE SCLEROSIS,Kesimpta,Ofatumumab Pen (Kesimpta),Preferred
ONCOLOGY,Kisqali,Ribociclib Succinate Tablet (Kisqali),Preferred
INFECTIOUS DISORDERS,Kitabis Pak,Tobramycin Inhalation Solution Pak (AG; Kitabis Pak),Non-Preferred
OPIATE DEPENDENCE AGENTS,Kloxxado,Naloxone Nasal Spray (Kloxxado),Preferred
HEMOPHILIA TREATMENT,Kogenate FS,Factor VIII (Kogenate FS),Non-Preferred
DIABETES,Kombiglyze XR,Saxagliptin/Metformin ER Tablet (Generic; Kombiglyze XR),Non-Preferred
DIGESTIVE DISORDERS,Konvomep,Omeprazole/Sodium Bicarbonate for Oral Suspension (Konvomep),Non-Preferred
ONCOLOGY,Koselugo,Selumetinib Capsule (Koselugo),Preferred
HEMOPHILIA TREATMENT,Kovaltry,Factor VIII (Kovaltry),Preferred
ONCOLOGY,Krazati,Adagrasib Tablet (Krazati),Non-Preferred
GOUT AGENTS,Krystexxa,Pegloticase Intravenous (Krystexxa),Non-Preferred
ANTICONVULSANTS,Lamictal ODT,Lamotrigine ODT (Generic; Lamictal),Non-Preferred
ANTICONVULSANTS,Lamictal tablet,"Lamotrigine Dispersible Tablet, Tablet (Lamictal)",Non-Preferred
ANTICONVULSANTS,Lamotrigine,"Lamotrigine Dispersible Tablet, ER Tablet, Tablet (Generic)",Preferred
DIGESTIVE DISORDERS,Lansoprazole,"Lansoprazole Capsule, ODT (Generic)",Preferred
H. PYLORI TREATMENT,Lansoprazole / Amoxicillin / Clarithromycin,Lansoprazole/Amoxicillin/Clarithromycin (Generic for Prevpac),Non-Preferred
DIABETES,Lantus SoloStar,"Insulin Glargine Pen, Vial (Generic; Lantus SoloStar; Lantus)",Preferred
DIABETES,Lantus vial,"Insulin Glargine Pen, Vial (Generic; Lantus SoloStar; Lantus)",Preferred
ANTIPSYCHOTIC AGENTS,Latuda,Lurasidone Tablet (Latuda),Non-Preferred
INFECTIOUS DISORDERS,Ledipasvir / Sofosbuvir,Ledipasvir/Sofosbuvir Tablet (AG; Harvoni),Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Letairis,Ambrisentan Tablet (Letairis),Non-Preferred
COLONY STIMULATING FACTORS,Leukine,Sargramostim Vial (Leukine),Non-Preferred
ASTHMA/COPD,Levalbuterol Tartrate inhalation aerosol solution,Levalbuterol Nebulizer Solution (Generic),Non-Preferred
DIABETES,Levemir FlexTouch,"Insulin Detemir Pen, Vial (Levemir)",Non-Preferred
DIABETES,Levemir vial,"Insulin Detemir Pen, Vial (Levemir)",Non-Preferred
HIV-AIDS,Lexiva,Fosamprenavir Tablet (Generic for Lexiva),Preferred
ANTICONVULSANTS,Libervant buccal film,Diazepam Buccal Film (Libervant),Non-Preferred
"GI MOTILITY, CHRONIC",Linzess,Linaclotide Capsule (Linzess),Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Lisinopril,Lisinopril (Generic),Preferred
DIGESTIVE DISORDERS,Livdelzi capsule,Seladelpar Capsule (Livdelzi),Non-Preferred
DIGESTIVE DISORDERS,Livmarli Alagille Syndrome (ALGS),Maralixibat Solution (Livmarli),Non-Preferred
DIGESTIVE DISORDERS,Livmarli Progressive Familial Intrahepatic Cholestasis (PFIC),Maralixibat Solution (Livmarli),Non-Preferred
POTASSIUM BINDERS,Lokelma,Sodium Zirconium Cyclosilicate Packet (Lokelma),Preferred
ONCOLOGY,Lorbrena,Lorlatinib Tablet (Lorbrena),Non-Preferred
PAIN MANAGEMENT,Lorzone,Chlorzoxazone Tablet (Generic; Lorzone),Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Losartan,Losartan (Generic),Preferred
OPIATE DEPENDENCE AGENTS,Lucemyra,Lofexidine Tablet (Generic; Lucemyra),Non-Preferred
ONCOLOGY,Lumakras,Sotorasib Tablet (Lumakras),Non-Preferred
OPHTHALMIC DISORDERS,Lumigan 2.5 mL,"Bimatoprost 0.01% Solution 2.5 mL, 5mL, 7.5mL (Lumigan)",Non-Preferred
OPHTHALMIC DISORDERS,Lumigan 5 mL,"Bimatoprost 0.01% Solution 2.5 mL, 5mL, 7.5mL (Lumigan)",Non-Preferred
OPHTHALMIC DISORDERS,Lumigan 7.5 mL,"Bimatoprost 0.01% Solution 2.5 mL, 5mL, 7.5mL (Lumigan)",Non-Preferred
PITUITARY SUPPRESSIVE AGENTS,Lupron Depot-Ped 1-Month,Leuprolide Acetate (Lupron Depot-Ped Kit; Lupron Depot-Ped),Non-Preferred
PITUITARY SUPPRESSIVE AGENTS,Lupron Depot-Ped 3-Month,Leuprolide Acetate (Lupron Depot-Ped Kit; Lupron Depot-Ped),Non-Preferred
PITUITARY SUPPRESSIVE AGENTS,Lupron Depot-Ped 6-Month,Leuprolide Acetate (Lupron Depot-Ped Kit; Lupron Depot-Ped),Non-Preferred
ANTIPSYCHOTIC AGENTS,Lurasidone,Lurasidone Tablet (Generic),Preferred
ANTIPSYCHOTIC AGENTS,Lybalvi,Olanzapine/Samidorphan Tablet (Lybalvi),Non-Preferred
ONCOLOGY,Lynparza,"Olaparib Capsule, Tablet (Lynparza)",Non-Preferred
PAIN MANAGEMENT,Lyrica,Pregabalin Capsule (Lyrica),Non-Preferred
DIABETES,"Lyumjev KwikPen, U-100",Insulin Lispro-aabc Pen (Lyumjev KwikPen; Lyumjev Tempo Pen),Non-Preferred
DIABETES,"Lyumjev KwikPen, U-200",Insulin Lispro-aabc Pen (Lyumjev KwikPen; Lyumjev Tempo Pen),Non-Preferred
DIABETES,Lyumjev vial,Insulin Lispro-aabc Vial (Lyumjev),Non-Preferred
PAIN MANAGEMENT,Lyvispah,Baclofen Granule Pack (Lyvispah),Non-Preferred
INFECTIOUS DISORDERS,Mavyret,"Glecaprevir/Pibrentasvir Pellet Pack, Tablet (Mavyret)",Non-Preferred
OPHTHALMIC DISORDERS,Maxidex ophthalmic suspension,Dexamethasone Suspension (Maxidex),Non-Preferred
OPHTHALMIC DISORDERS,Maxitrol ophthalmic ointment,"Neomycin/Polymyxin B/Dexamethasone Ointment, Suspension (Maxitrol)",Non-Preferred
OPHTHALMIC DISORDERS,Maxitrol ophthalmic suspension,"Neomycin/Polymyxin B/Dexamethasone Ointment, Suspension (Maxitrol)",Non-Preferred
ALZHEIMER’S AGENTS,Memantine XR,Memantine ER Capsule (AG; Generic; Namenda XR),Non-Preferred
ALZHEIMER’S AGENTS,Memantine oral solution,Memantine Solution (Generic),Non-Preferred
ALZHEIMER’S AGENTS,Memantine tablet,Memantine Tablet (AG; Generic),Preferred
PAIN MANAGEMENT,Metaxalone,Metaxalone Tablet (Generic),Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Metoprolol Succinate ER tablet,Metoprolol Succinate ER Tablet (AG; Generic),Preferred
INFECTIOUS DISORDERS,Metrogel 0.75%,Metronidazole Vaginal Gel (Generic for MetroGel-Vaginal),Preferred
INFECTIOUS DISORDERS,Metronidazole 0.75% Gel,Metronidazole Vaginal Gel (Generic for MetroGel-Vaginal),Preferred
OPHTHALMIC DISORDERS,Miebo,Perfluorohexyloctane/PF (Miebo),Non-Preferred
ENZYME REPLACEMENTS,Miglustat capsule,Miglustat Capsule (AG; Generic; Zavesca),Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Moexipril,Moexipril (Generic),Non-Preferred
ANTICONVULSANTS,Motpoly XR,"Lacosamide ER Capsule, Tablet (Motpoly XR; Vimpat)",Non-Preferred
DIABETES,Mounjaro,Tirzepatide Pen (Mounjaro),Non-Preferred
THROMBOPOIESIS STIMULATING PROTEINS,Mulpleta,Lusutrombopag Tablet (Mulpleta),Non-Preferred
UTERINE DISORDER TREATMENTS,Myfembree Endometriosis,Relugolix/Estradiol/Norethindrone Acetate (Myfembree),Preferred
UTERINE DISORDER TREATMENTS,Myfembree Uterine Fibroids,Relugolix/Estradiol/Norethindrone Acetate (Myfembree),Preferred
OPIATE DEPENDENCE AGENTS,Naloxone carpuject,"Naloxone Syringe, Vial (Generic)",Preferred
OPIATE DEPENDENCE AGENTS,Naloxone nasal spray,Naloxone Nasal Spray Rx (AG; Generic),Preferred
OPIATE DEPENDENCE AGENTS,Naloxone vial,"Naloxone Syringe, Vial (Generic)",Preferred
ALZHEIMER’S AGENTS,Namenda XR,Memantine ER Capsule (AG; Generic; Namenda XR),Non-Preferred
ALZHEIMER’S AGENTS,Namzaric,"Memantine/Donepezil ER Capsule (Namzaric, Namzaric Titration Pack)",Non-Preferred
OPIATE DEPENDENCE AGENTS,Narcan,Naloxone Nasal Spray Rx (Narcan; Rextovy),Non-Preferred
OPHTHALMIC DISORDERS,Natacyn (Natamycin) ophthalmic suspension,Natamycin Suspension (Natacyn),Non-Preferred
DERMATOLOGY,Natroba,Spinosad Suspension (Natroba),Non-Preferred
ANTICONVULSANTS,Nayzilam,Midazolam Nasal Spray (Nayzilam),Preferred
"EPINEPHRINE, SELF-ADMINISTERED",Neffy nasal solution,Epinephrine Nasal Spray (Neffy),Non-Preferred
COLONY STIMULATING FACTORS,Neulasta,"Pegfilgrastim Kit, Syringe (Neulasta)",Non-Preferred
COLONY STIMULATING FACTORS,Neulasta Onpro,"Pegfilgrastim Kit, Syringe (Neulasta)",Non-Preferred
COLONY STIMULATING FACTORS,Neupogen,"Filgrastim Syringe, Vial (Neupogen)",Preferred
OPHTHALMIC DISORDERS,Nevanac ophthalmic suspension,Nepafenac 0.1% Suspension (Nevanac),Non-Preferred
ONCOLOGY,Nexavar,Sorafenib Tosylate Tablet (Generic; Nexavar),Preferred
DIGESTIVE DISORDERS,Nexium DR capsule,Esomeprazole Capsule (Generic; Nexium),Non-Preferred
DIGESTIVE DISORDERS,Nexium DR packet for oral suspension,Esomeprazole Suspension (Nexium),Non-Preferred
GROWTH DEFICIENCY,Ngenla,Somatrogon-ghla Pen (Ngenla),Non-Preferred
ONCOLOGY,Ninlaro,Ixazomib Citrate Capsule (Ninlaro),Non-Preferred
COLONY STIMULATING FACTORS,Nivestym,"Filgrastim-aafi Syringe, Vial (Nivestym)",Non-Preferred
GROWTH DEFICIENCY,Norditropin,Somatropin Pen (Norditropin FlexPro),Preferred
PAIN MANAGEMENT,Norgesic Forte,Orphenadrine/Aspirin/Caffeine (Generic; Norgesic Forte),Non-Preferred
HIV-AIDS,Norvir,Ritonavir Powder Pack (Norvir),Preferred
HEMOPHILIA TREATMENT,Novoeight,"Factor VIII, B-Domain-Truncated (Novoeight)",Preferred
DIABETES,Novolin 70/30,"Insulin Isophane (NPH)/Insulin Regular Pen OTC, Vial OTC (Novolin 70/30)",Non-Preferred
DIABETES,Novolin 70/30 Flexpen OTC,"Insulin Isophane (NPH)/Insulin Regular Pen OTC, Vial OTC (Novolin 70/30)",Non-Preferred
DIABETES,Novolin N,"Insulin Human Pen OTC, Vial OTC (Novolin N; Novolin R)",Non-Preferred
DIABETES,Novolin R,"Insulin Human Pen OTC, Vial OTC (Novolin N; Novolin R)",Non-Preferred
DIABETES,Novolog,"Insulin Aspart Cartridge, Pen, Vial (Novolog)",Non-Preferred
DIABETES,Novolog 70/30,"Insulin Aspart Protamine/Aspart Pen, Vial (Novolog Mix 70/30)",Non-Preferred
DIABETES,Novolog 70/30 FlexPen,"Insulin Aspart Protamine/Aspart Pen, Vial (Novolog Mix 70/30)",Non-Preferred
DIABETES,Novolog FlexPen,"Insulin Aspart Cartridge, Pen, Vial (Novolog)",Non-Preferred
DIABETES,Novolog cartridge,"Insulin Aspart Cartridge, Pen, Vial (Novolog)",Non-Preferred
HEMOPHILIA TREATMENT,Novoseven RT,"Factor VIIa, Recombinant (NovoSeven RT)",Preferred
THROMBOPOIESIS STIMULATING PROTEINS,Nplate,Romiplostim Vial (Nplate),Non-Preferred
ONCOLOGY,Nubeqa,Darolutamide Tablet (Nubeqa),Non-Preferred
ANTIPSYCHOTIC AGENTS,Nuplazid,"Pimavanserin Capsule, Tablet (Nuplazid)",Non-Preferred
PAIN MANAGEMENT,Nurtec ODT Acute Treatment,Rimegepant Disintegrating Tablet (Nurtec ODT),Non-Preferred
PAIN MANAGEMENT,Nurtec ODT Migraine Prophylaxis,Rimegepant Disintegrating Tablet (Nurtec ODT),Non-Preferred
GROWTH DEFICIENCY,Nutropin AQ,Somatropin Pen (Nutropin AQ NuSpin),Non-Preferred
INFECTIOUS DISORDERS,Nuvessa,Metronidazole Vaginal Gel (Nuvessa),Preferred
HEMOPHILIA TREATMENT,Nuwiq,"Factor VIII, HEK B-Domain-Deleted (Nuwiq)",Preferred
COLONY STIMULATING FACTORS,Nyvepria,Pegfilgrastim-apgf Syringe (Nyvepria),Non-Preferred
MULTIPLE SCLEROSIS,Ocrevus,Ocrelizumab Vial (Ocrevus),Non-Preferred
MULTIPLE SCLEROSIS,Ocrevus Zunovo subcutaneous vial,Ocrelizumab Vial (Ocrevus),Non-Preferred
"ANTI-ALLERGENS, ORAL",Odactra,House Dust Mite Allergen Extract Sublingual Tablet (Odactra),Non-Preferred
HIV-AIDS,Odefsey,Emtricitabine/Rilpivirine/Tenofovir AF Tablet (Odefsey),Preferred
IDIOPATHIC PULMONARY FIBROSIS,Ofev,Nintedanib Capsule (Ofev),Preferred
ONCOLOGY,Ogsiveo,Nirogacestat Tablet (Ogsiveo),Non-Preferred
ONCOLOGY,Ojemda,"Tovorafenib Suspension, Tablet (Ojemda)",Non-Preferred
ANTIPSYCHOTIC AGENTS,Olanzapine And Fluoxetine,Olanzapine/Fluoxetine Capsule (Generic; Symbyax),Non-Preferred
ANTIPSYCHOTIC AGENTS,Olanzapine ODT,"Olanzapine ODT, Tablet (Generic)",Preferred
ANTIPSYCHOTIC AGENTS,Olanzapine tablet,"Olanzapine ODT, Tablet (Generic)",Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Olmesartan,Olmesartan (AG; Generic),Preferred
UREA CYCLE DISORDERS,Olpruva,Sodium Phenylbutyrate Pellet for Oral Suspension (Olpruva),Non-Preferred
H. PYLORI TREATMENT,Omeclamox-Pak,Omeprazole/Clarithromycin/Amoxicillin (Omeclamox-Pak),Non-Preferred
DIGESTIVE DISORDERS,Omeprazole capsule,Omeprazole Capsule Rx (Generic),Preferred
GROWTH DEFICIENCY,Omnitrope,"Somatropin Cartridge, Vial (Omnitrope)",Non-Preferred
ANTICONVULSANTS,Onfi oral suspension,"Clobazam Suspension, Tablet (Onfi)",Non-Preferred
ANTICONVULSANTS,Onfi tablet,"Clobazam Suspension, Tablet (Onfi)",Non-Preferred
DIABETES,Onglyza,Saxagliptin Tablet (Generic; Onglyza),Non-Preferred
ONCOLOGY,Onureg,Azacitidine Tablet (Onureg),Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Opsumit,Macitentan Tablet (Opsumit),Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Opsynvi tablet,Macitentan and Tadalafil Tablet (Opsynvi),Non-Preferred
OPIATE DEPENDENCE AGENTS,Opvee (Nalmefene),Nalmefene Nasal Spray (Opvee),Non-Preferred
DERMATOLOGY,"Opzelura cream, Atopic Dermatitis",Ruxolitinib Cream (Opzelura),Preferred
DERMATOLOGY,"Opzelura cream, Nonsegmental Vitiligo",Ruxolitinib Cream (Opzelura),Preferred
"ANTI-ALLERGENS, ORAL",Oralair,Mixed Grass Allergen Extracts Sublingual Tablet (Oralair),Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Orenitram ER,"Treprostinil ER Tablet, Titration Kit (Orenitram ER; Orenitram Month 1/2/3)",Non-Preferred
UTERINE DISORDER TREATMENTS,Oriahnn,Elagolix/Estradiol/Norethindrone Capsule (Oriahnn),Preferred
UTERINE DISORDER TREATMENTS,Orilissa,Elagolix Tablet (Orilissa),Preferred
HEREDITARY ANGIOEDEMA,Orladeyo,Berotralstat Hydrochloride Capsule (Orladeyo),Non-Preferred
PAIN MANAGEMENT,Orphenadrine ER,Orphenadrine ER Tablet (Generic),Non-Preferred
"ANTIVIRALS, ORAL",Oseltamivir,"Oseltamivir Capsule, Suspension (Generic)",Preferred
DIABETES,Ozempic,Semaglutide Pen (Ozempic),Preferred
OPHTHALMIC DISORDERS,Ozurdex,Dexamethasone Intravitreal Implant (Ozurdex),Non-Preferred
ANTIPSYCHOTIC AGENTS,Paliperidone ER,Paliperidone ER Tablet (AG; Generic),Preferred
DIGESTIVE DISORDERS,Pantoprazole DR packet for oral suspension,Pantoprazole Suspension (Generic; Protonix),Non-Preferred
DIGESTIVE DISORDERS,Pantoprazole tablet,Pantoprazole Tablet (Generic),Preferred
DEPRESSION,"Paroxetine 7.5 mg, IR capsule",Paroxetine Mesylate Capsule (AG; Generic for Brisdelle),Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Perindopril,Perindopril (Generic),Non-Preferred
ANTIPSYCHOTIC AGENTS,Perseris,Risperidone ER Suspension (SQ) (Perseris; Uzedy),Preferred
UREA CYCLE DISORDERS,Pheburane,Sodium Phenylbutyrate Pellet (Pheburane),Preferred
MULTIPLE SCLEROSIS,Ponvory starter pack,"Ponesimod Starter Pack, Tablet (Ponvory)",Non-Preferred
MULTIPLE SCLEROSIS,Ponvory tablet,"Ponesimod Starter Pack, Tablet (Ponvory)",Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Pradaxa,"Dabigatran Capsule, Pellet Pack (Pradaxa)",Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Praluent,Alirocumab Subcutaneous Pen (Praluent),Non-Preferred
DIGESTIVE DISORDERS,Prevacid SoluTab,Lansoprazole ODT (Prevacid SoluTab),Non-Preferred
DIGESTIVE DISORDERS,Prevacid capsule,Lansoprazole Capsule (Prevacid),Non-Preferred
HIV-AIDS,Prezcobix,Darunavir/Cobicistat Tablet (Prezcobix),Preferred
HIV-AIDS,Prezista oral suspension,Darunavir Ethanolate Suspension (Prezista),Preferred
HIV-AIDS,Prezista tablet,Darunavir Ethanolate Tablet (Generic; Prezista),Preferred
DIGESTIVE DISORDERS,Prilosec DR packet for oral suspension,Omeprazole Granules for Suspension (Prilosec),Non-Preferred
ASTHMA/COPD,Proair Digihaler,Albuterol Sulfate Inhalation Powder (ProAir Digihaler),Non-Preferred
ASTHMA/COPD,Proair Respiclick,Albuterol Sulfate Inhalation Powder (ProAir RespiClick),Non-Preferred
"HEMATOLOGIC AGENTS, HEMATOPOIETIC AGENTS",Procrit,Epoetin alfa Vial (Procrit),Non-Preferred
"IMMUNOSUPPRESSIVES, ORAL",Prograf capsule,"Tacrolimus Capsule, Granule Packet (Prograf)",Non-Preferred
"IMMUNOSUPPRESSIVES, ORAL",Prograf packet for oral suspension,"Tacrolimus Capsule, Granule Packet (Prograf)",Non-Preferred
THROMBOPOIESIS STIMULATING PROTEINS,Promacta oral suspension,Eltrombopag Olamine Suspension Packet (Promacta),Non-Preferred
THROMBOPOIESIS STIMULATING PROTEINS,Promacta tablet,Eltrombopag Olamine Tablet (Promacta),Preferred
DIGESTIVE DISORDERS,Protonix DR packet oral suspension,Pantoprazole Suspension (Generic; Protonix),Non-Preferred
DIGESTIVE DISORDERS,Protonix DR tablet,Pantoprazole Tablet (Protonix),Non-Preferred
ASTHMA/COPD,Pulmicort Flexhaler,Budesonide DPI (Pulmicort Flexhaler),Non-Preferred
ASTHMA/COPD,Pulmicort Respules 0.25 mg,"Budesonide Respules 0.25 mg, 0.5 mg, 1 mg (Pulmicort Respules)",Non-Preferred
ASTHMA/COPD,Pulmicort Respules 0.5 mg,"Budesonide Respules 0.25 mg, 0.5 mg, 1 mg (Pulmicort Respules)",Non-Preferred
ASTHMA/COPD,Pulmicort Respules 1 mg,"Budesonide Respules 0.25 mg, 0.5 mg, 1 mg (Pulmicort Respules)",Non-Preferred
H. PYLORI TREATMENT,Pylera,Bismuth Subcitrate /Metronidazole/Tetracycline (Pylera),Non-Preferred
ADD/ADHD,Qelbree,Viloxazine ER Capsule (Qelbree),Non-Preferred
DIABETES,Qtern,Saxagliptin/Dapagliflozin Tablet (Qtern) (See SGLT2 Criteria),Non-Preferred
ANTIPSYCHOTIC AGENTS,Quetiapine,Quetiapine Tablet (Generic),Preferred
ANTIPSYCHOTIC AGENTS,Quetiapine ER,Quetiapine ER Tablet (Generic),Preferred
ADD/ADHD,Quillichew XR,"Methylphenidate ER Chewable, ER Suspension (QuilliChew ER; Quillivant XR)",Non-Preferred
ADD/ADHD,Quillivant XR,"Methylphenidate ER Chewable, ER Suspension (QuilliChew ER; Quillivant XR)",Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Quinapril,Quinapril (Generic; Accupril),Non-Preferred
PAIN MANAGEMENT,Qulipta,Atogepant Tablet (Qulipta),Preferred
ASTHMA/COPD,Qvar,Beclomethasone Breath-Actuated HFA (QVAR RediHaler),Preferred
DIGESTIVE DISORDERS,Rabeprazole tablet,Rabeprazole Tablet (Generic for AcipHex),Non-Preferred
"ANTI-ALLERGENS, ORAL",Ragwitek,Ragweed Pollen Allergen Extract Sublingual Tablet (Ragwitek),Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Ramipril,Ramipril (Generic),Preferred
UREA CYCLE DISORDERS,Ravicti,Glycerol Phenylbutyrate (Ravicti),Non-Preferred
MULTIPLE SCLEROSIS,Rebif (Interferon Beta-1a) prefilled syringe,"Interferon β-1a Syringe, Titration Pack (Rebif)",Non-Preferred
HEMOPHILIA TREATMENT,Rebinyn,"Factor IX Human Recombinant, GlycoPEGylated (Rebinyn)",Preferred
"HEMATOLOGIC AGENTS, HEMATOPOIETIC AGENTS",Reblozyl (Luspatercept-Aamt) vial,Luspatercept-aamt Vial (Reblozyl),Non-Preferred
COLONY STIMULATING FACTORS,Releuko,"Filgrastim-ayow Syringe, Vial (Releuko)",Non-Preferred
HEMODIALYSIS,Renvela,Sevelamer Carbonate Tablet (Renvela),Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Repatha,Evolocumab Prefilled Syringe (Repatha),Preferred
OPHTHALMIC DISORDERS,Restasis,"Cyclosporine 0.05% Emulsion (Restasis, Restasis Multidose)",Non-Preferred
OPHTHALMIC DISORDERS,Restasis MultiDose,"Cyclosporine 0.05% Emulsion (Restasis, Restasis Multidose)",Non-Preferred
ONCOLOGY,Retevmo,Selpercatinib Capsule (Retevmo),Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Revatio oral suspension,"Sildenafil Suspension, Tablet (Revatio)",Non-Preferred
"HEART DISEASE, HYPERLIPIDEMIA",Revatio tablet,"Sildenafil Suspension, Tablet (Revatio)",Non-Preferred
ONCOLOGY,Revlimid,Lenalidomide Capsule (Generic; Revlimid),Preferred
ANTIPSYCHOTIC AGENTS,Rexulti Adjunct Treatment of Major Depressive Disorder,Brexpiprazole Tablet (Rexulti),Non-Preferred
ANTIPSYCHOTIC AGENTS,Rexulti Schizophrenia,Brexpiprazole Tablet (Rexulti),Non-Preferred
HIV-AIDS,Reyataz,"Atazanavir Capsule, Powder Pack (Reyataz)",Preferred
PAIN MANAGEMENT,Reyvow,Lasmiditan Tablet (Reyvow),Non-Preferred
ONCOLOGY,Rezlidhia,Olutasidenib Capsule (Rezlidhia),Non-Preferred
"IMMUNOSUPPRESSIVES, ORAL",Rezurock,Belumosudil Tablet (Rezurock),Non-Preferred
ANTIPSYCHOTIC AGENTS,Risperdal Consta,Risperidone ER Suspension (IM) (Generic; Risperdal Consta),Preferred
ANTIPSYCHOTIC AGENTS,Risperdal oral solution,"Risperidone Solution, Tablet (Risperdal)",Non-Preferred
ANTIPSYCHOTIC AGENTS,Risperdal tablet,"Risperidone Solution, Tablet (Risperdal)",Non-Preferred
