therapeutic_class,capsule_name,pdl_name
"ANTIFUNGALS, TOPICAL",One Touch Ultra Test Strips 25 ct,CLOTRIMAZOLE-BETAMETHASONE CREAM (not LOTION) (TO
"ANTIFUNGALS, TOPICAL",One Touch Ultra Test Strips 25 ct,"NYSTATIN-TRIAMCINOLONE CREAM, OINTMENT (TOPICAL)"
ALZHEIMER'S AGENTS,One Touch Ultra Test Strips 25 ct,DONEPEZIL ODT (ORAL)
ALZHEIMER'S AGENTS,One Touch Ultra Test Strips 25 ct,DONEPEZIL 5MG & 10MG TABLET (not 23MG) (ORAL)
"ANALGESICS, NARCOTICS SHORT",One Touch Ultra Test Strips 25 ct,HYDROCODONE / APAP SOLUTION (ORAL)
"ANALGESICS, NARCOTICS SHORT",One Touch Ultra Test Strips 25 ct,HYDROCODONE / APAP TABLET (ORAL)
"ANALGESICS, NARCOTICS SHORT",One Touch Ultra Test Strips 25 ct,HYDROMORPHONE TABLET (IR) (ORAL)
"ANALGESICS, NARCOTICS SHORT",One Touch Ultra Test Strips 25 ct,"OXYCODONE / APAP CAPSULE, TABLET (ORAL)"
"ANALGESICS, NARCOTICS SHORT",One Touch Ultra Test Strips 25 ct,OXYCODONE TABLET (not CAPSULE) (ORAL)
"ANALGESICS, NARCOTICS SHORT",One Touch Ultra Test Strips 25 ct,OXYCODONE 5 MG/5 ML SOLUTION (ORAL)
ANDROGENIC AGENTS,One Touch Ultra Test Strips 25 ct,TESTOSTERONE 1.62% GEL PUMP (TRANSDERMAL)
ANTIPARKINSON'S AGENTS,One Touch Ultra Test Strips 25 ct,CARBIDOPA / LEVODOPA / ENTACAPONE TABLET (ORAL)
"ANTIPSYCHOTICS, CONT.",One Touch Ultra Test Strips 25 ct,LURASIDONE TABLET (ORAL)
"ANTIPSYCHOTICS, CONT.",One Touch Ultra Test Strips 25 ct,MOLINDONE TABLET (ORAL)
"ANTIPSYCHOTICS, CONT.",One Touch Ultra Test Strips 25 ct,PALIPERIDONE ER TABLET (ORAL)
"ANTIPSYCHOTICS, CONT.",One Touch Ultra Test Strips 25 ct,"RISPERIDONE ODT, SOLUTION, TABLET (ORAL)"
"ANTIPSYCHOTICS, CONT.",One Touch Ultra Test Strips 25 ct,ZIPRASIDONE CAPSULE (ORAL)
ANXIOLYTICS,One Touch Ultra Test Strips 25 ct,BUSPIRONE TABLET (ORAL)
BETA-BLOCKERS,One Touch Ultra Test Strips 25 ct,ATENOLOL / CHLORTHALIDONE (ORAL)
ANTICONVULSANTS,One Touch Ultra Test Strips 25 ct,PRIMIDONE TABLET (ORAL)
"ANTIDEPRESSANTS, OTHER",One Touch Ultra Test Strips 25 ct,TRAZODONE TABLET (ORAL)
"ANTIDEPRESSANTS, OTHER",One Touch Ultra Test Strips 25 ct,VILAZODONE TABLET (ORAL)
"CONTRACEPTIVES, ORAL",One Touch Ultra Test Strips 25 ct,OPCICON ONE-STEP 1.5 MG TABLET (ORAL)
"CONTRACEPTIVES, ORAL",One Touch Ultra Test Strips 25 ct,DROSPIRENONE-EE 3-0.02 MG TABLET (ORAL)
"CONTRACEPTIVES, ORAL",One Touch Ultra Test Strips 25 ct,DROSPIRENONE-EE 3-0.03 MG TABLET (ORAL)
"CONTRACEPTIVES, ORAL, CONT.",One Touch Ultra Test Strips 25 ct,NORETHINDRONE 0.35 MG TABLET (ORAL)
"GI MOTILITY, CHRONIC",One Touch Ultra Test Strips 25 ct,LUBIPROSTONE CAPSULE (ORAL)
"GLUCOCORTICOIDS, INHALED",One Touch Ultra Test Strips 25 ct,FLUTICASONE DISKUS  (INHALATION)
"GLUCOCORTICOIDS, INHALED",One Touch Ultra Test Strips 25 ct,FLUTICASONE HFA (INHALATION)
"GLUCOCORTICOIDS, ORAL",One Touch Ultra Test Strips 25 ct,DEXAMETHASONE TABLET (not DOSE PACK) (ORAL)
"GLUCOCORTICOIDS, ORAL",One Touch Ultra Test Strips 25 ct,HYDROCORTISONE TABLET (ORAL)
"GLUCOCORTICOIDS, ORAL",One Touch Ultra Test Strips 25 ct,METHYLPREDNISOLONE DOSE PACK (4 MG) (ORAL)
"GLUCOCORTICOIDS, ORAL",One Touch Ultra Test Strips 25 ct,PREDNISOLONE 15 MG/5 ML SOLUTION (ORAL)
"GLUCOCORTICOIDS, ORAL",One Touch Ultra Test Strips 25 ct,PREDNISOLONE 5 MG/5 ML SOLUTION (ORAL)
"GLUCOCORTICOIDS, ORAL",One Touch Ultra Test Strips 25 ct,PREDNISOLONE SOD PH 25MG/5 ML SOLUTION (ORAL)
"GLUCOCORTICOIDS, ORAL",One Touch Ultra Test Strips 25 ct,PREDNISONE TABLET (not DOSE PACK) (ORAL)
"HYPOGLYCEMICS, TZD",One Touch Ultra Test Strips 25 ct,PIOGLITAZONE TABLET (ORAL)
IDIOPATHIC PULMONARY FIBROSIS,One Touch Ultra Test Strips 25 ct,"PIRFENIDONE CAPSULE, TABLET (ORAL)"
INTRANASAL RHINITIS AGENTS,One Touch Ultra Test Strips 25 ct,FLUTICASONE PROP 50 MCG SPRAY (RX & OTC) (NASAL)
INTRANASAL RHINITIS AGENTS,One Touch Ultra Test Strips 25 ct,TRIAMCINOLONE 55 MCG SPRAY OTC (NASAL)
MULTIPLE SCLEROSIS AGENTS,One Touch Ultra Test Strips 25 ct,"AVONEX PEN, PREFILLED SYRINGE (INTRAMUSC.)"
MULTIPLE SCLEROSIS AGENTS,One Touch Ultra Test Strips 25 ct,COPAXONE 20 MG/ML SYRINGE (not 40 MG/ML) (SUBCUTANE
NSAIDS,One Touch Ultra Test Strips 25 ct,NABUMETONE TABLET (ORAL)
"ONCOLOGY, ORAL - PROSTATE",One Touch Ultra Test Strips 25 ct,ABIRATERONE TABLET (ORAL)
OPHTHALMIC ANTIBIOTIC-STEROID COMBINATIONS,One Touch Ultra Test Strips 25 ct,NEOMYCIN / POLY / DEXAMETHASONE OINTMENT (OPHTHAL
OPHTHALMIC ANTIBIOTIC-STEROID COMBINATIONS,One Touch Ultra Test Strips 25 ct,NEOMYCIN / POLY / DEXAMETHASONE DROP (OPHTHALMIC)
OPHTHALMIC ANTIBIOTIC-STEROID COMBINATIONS,One Touch Ultra Test Strips 25 ct,SULFACETAMIDE / PREDNISOLONE 10-0.23% (OPHTHALMIC)
"OPHTHALMIC, ANTI-INFLAMMATORIES",One Touch Ultra Test Strips 25 ct,FLUOROMETHOLONE 0.1% DROP (OPHTHALMIC)
"OPHTHALMIC, ANTI-INFLAMMATORIES",One Touch Ultra Test Strips 25 ct,PREDNISOLONE AC 1% EYE DROP (OPHTHALMIC)
OPIATE DEPENDENCE TREATMENTS,One Touch Ultra Test Strips 25 ct,BUPRENORPHINE / NALOXONE TABLETS (not FILM) (SUBLING
OPIATE DEPENDENCE TREATMENTS,One Touch Ultra Test Strips 25 ct,LIFEMS NALOXONE 2 MG/2 ML KIT (INJECTION)
OPIATE DEPENDENCE TREATMENTS,One Touch Ultra Test Strips 25 ct,"NALOXONE CARPUJECT, SYRINGE, VIAL (INJECTION)"
OPIATE DEPENDENCE TREATMENTS,One Touch Ultra Test Strips 25 ct,NALTREXONE TABLET (ORAL)
OPIATE DEPENDENCE TREATMENTS,One Touch Ultra Test Strips 25 ct,SUBOXONE FILM (SUBLINGUAL)
PRENATAL VITAMINS,One Touch Ultra Test Strips 25 ct,VITAFOL-ONE CAPSULE (OTC) (ORAL)
PROGESTATIONAL AGENTS,One Touch Ultra Test Strips 25 ct,MEDROXYPROGESTERONE TABLET (ORAL)
PROGESTATIONAL AGENTS,One Touch Ultra Test Strips 25 ct,NORETHINDRONE TABLET (ORAL)
PROGESTATIONAL AGENTS,One Touch Ultra Test Strips 25 ct,PROGESTERONE CAPSULE (ORAL)
PROGESTATIONAL AGENTS,One Touch Ultra Test Strips 25 ct,PROGESTERONE VIAL (INTRAMUSC)
SEDATIVE HYPNOTICS,One Touch Ultra Test Strips 25 ct,ESZOPICLONE TABLET (ORAL)
"STEROIDS, TOPICAL HIGH POTENCY",One Touch Ultra Test Strips 25 ct,BETAMETHASONE DP AUG 0.05% CREAM (TOPICAL)
"STEROIDS, TOPICAL HIGH POTENCY",One Touch Ultra Test Strips 25 ct,BETAMETHASONE VALERATE 0.1% CREAM (TOPICAL)
"STEROIDS, TOPICAL HIGH POTENCY",One Touch Ultra Test Strips 25 ct,BETAMETHASONE VALERATE 0.1% LOTION (TOPICAL)
"STEROIDS, TOPICAL HIGH POTENCY",One Touch Ultra Test Strips 25 ct,BETAMETHASONE VALERATE 0.1% OINTMENT (TOPICAL)
"STEROIDS, TOPICAL HIGH POTENCY",One Touch Ultra Test Strips 25 ct,"TRIAMCINOLONE ACETONIDE 0.025%, 0.1%, 0.5% CREAM (TO"
"STEROIDS, TOPICAL HIGH POTENCY",One Touch Ultra Test Strips 25 ct,"TRIAMCINOLONE ACETONIDE 0.025%, 0.1% LOTION (TOPICAL"
"STEROIDS, TOPICAL HIGH POTENCY",One Touch Ultra Test Strips 25 ct,"TRIAMCINOLONE ACETONIDE 0.05%, 0.1%, 0.5% OINTMENT (T"
"STEROIDS, TOPICAL LOW POTENCY",One Touch Ultra Test Strips 25 ct,HYDROCORTISONE 0.5% CREAM (OTC) (TOPICAL)*
"STEROIDS, TOPICAL LOW POTENCY",One Touch Ultra Test Strips 25 ct,HYDROCORTISONE 1% CREAM (RX or OTC) (TOPICAL)*
"STEROIDS, TOPICAL LOW POTENCY",One Touch Ultra Test Strips 25 ct,HYDROCORTISONE 1% OINTMENT (RX or OTC) (TOPICAL)
"STEROIDS, TOPICAL LOW POTENCY",One Touch Ultra Test Strips 25 ct,HYDROCORTISONE 2.5% CREAM (TOPICAL)
"STEROIDS, TOPICAL LOW POTENCY",One Touch Ultra Test Strips 25 ct,HYDROCORTISONE 2.5% LOTION (TOPICAL)
"STEROIDS, TOPICAL LOW POTENCY",One Touch Ultra Test Strips 25 ct,HYDROCORTISONE 2.5% OINTMENT (TOPICAL)
"STEROIDS, TOPICAL LOW POTENCY",One Touch Ultra Test Strips 25 ct,HYDROCORTISONE (PROCTO) RECTAL CREAM 2.5% (TOPICA
"STEROIDS, TOPICAL MEDIUM POTENCY",One Touch Ultra Test Strips 25 ct,FLUTICASONE PROPIONATE 0.005% OINTMENT (TOPICAL)
"STEROIDS, TOPICAL MEDIUM POTENCY",One Touch Ultra Test Strips 25 ct,FLUTICASONE PROPIONATE 0.05% CREAM (TOPICAL)
"STEROIDS, TOPICAL MEDIUM POTENCY",One Touch Ultra Test Strips 25 ct,MOMETASONE FUROATE 0.1% CREAM (TOPICAL)
"STEROIDS, TOPICAL MEDIUM POTENCY",One Touch Ultra Test Strips 25 ct,MOMETASONE FUROATE 0.1% OINTMENT (TOPICAL)
"STEROIDS, TOPICAL MEDIUM POTENCY",One Touch Ultra Test Strips 25 ct,MOMETASONE FUROATE 0.1% SOLUTION (TOPICAL)
"ANTIFUNGALS, TOPICAL",One Touch Ultra Test Strips 50 ct,CLOTRIMAZOLE-BETAMETHASONE CREAM (not LOTION) (TO
"ANTIFUNGALS, TOPICAL",One Touch Ultra Test Strips 50 ct,"NYSTATIN-TRIAMCINOLONE CREAM, OINTMENT (TOPICAL)"
ALZHEIMER'S AGENTS,One Touch Ultra Test Strips 50 ct,DONEPEZIL ODT (ORAL)
ALZHEIMER'S AGENTS,One Touch Ultra Test Strips 50 ct,DONEPEZIL 5MG & 10MG TABLET (not 23MG) (ORAL)
"ANALGESICS, NARCOTICS SHORT",One Touch Ultra Test Strips 50 ct,HYDROCODONE / APAP SOLUTION (ORAL)
"ANALGESICS, NARCOTICS SHORT",One Touch Ultra Test Strips 50 ct,HYDROCODONE / APAP TABLET (ORAL)
"ANALGESICS, NARCOTICS SHORT",One Touch Ultra Test Strips 50 ct,HYDROMORPHONE TABLET (IR) (ORAL)
"ANALGESICS, NARCOTICS SHORT",One Touch Ultra Test Strips 50 ct,"OXYCODONE / APAP CAPSULE, TABLET (ORAL)"
"ANALGESICS, NARCOTICS SHORT",One Touch Ultra Test Strips 50 ct,OXYCODONE TABLET (not CAPSULE) (ORAL)
"ANALGESICS, NARCOTICS SHORT",One Touch Ultra Test Strips 50 ct,OXYCODONE 5 MG/5 ML SOLUTION (ORAL)
ANDROGENIC AGENTS,One Touch Ultra Test Strips 50 ct,TESTOSTERONE 1.62% GEL PUMP (TRANSDERMAL)
ANTIPARKINSON'S AGENTS,One Touch Ultra Test Strips 50 ct,CARBIDOPA / LEVODOPA / ENTACAPONE TABLET (ORAL)
"ANTIPSYCHOTICS, CONT.",One Touch Ultra Test Strips 50 ct,LURASIDONE TABLET (ORAL)
"ANTIPSYCHOTICS, CONT.",One Touch Ultra Test Strips 50 ct,MOLINDONE TABLET (ORAL)
"ANTIPSYCHOTICS, CONT.",One Touch Ultra Test Strips 50 ct,PALIPERIDONE ER TABLET (ORAL)
"ANTIPSYCHOTICS, CONT.",One Touch Ultra Test Strips 50 ct,"RISPERIDONE ODT, SOLUTION, TABLET (ORAL)"
"ANTIPSYCHOTICS, CONT.",One Touch Ultra Test Strips 50 ct,ZIPRASIDONE CAPSULE (ORAL)
ANXIOLYTICS,One Touch Ultra Test Strips 50 ct,BUSPIRONE TABLET (ORAL)
BETA-BLOCKERS,One Touch Ultra Test Strips 50 ct,ATENOLOL / CHLORTHALIDONE (ORAL)
ANTICONVULSANTS,One Touch Ultra Test Strips 50 ct,PRIMIDONE TABLET (ORAL)
"ANTIDEPRESSANTS, OTHER",One Touch Ultra Test Strips 50 ct,TRAZODONE TABLET (ORAL)
"ANTIDEPRESSANTS, OTHER",One Touch Ultra Test Strips 50 ct,VILAZODONE TABLET (ORAL)
"CONTRACEPTIVES, ORAL",One Touch Ultra Test Strips 50 ct,OPCICON ONE-STEP 1.5 MG TABLET (ORAL)
"CONTRACEPTIVES, ORAL",One Touch Ultra Test Strips 50 ct,DROSPIRENONE-EE 3-0.02 MG TABLET (ORAL)
"CONTRACEPTIVES, ORAL",One Touch Ultra Test Strips 50 ct,DROSPIRENONE-EE 3-0.03 MG TABLET (ORAL)
"CONTRACEPTIVES, ORAL, CONT.",One Touch Ultra Test Strips 50 ct,NORETHINDRONE 0.35 MG TABLET (ORAL)
"GI MOTILITY, CHRONIC",One Touch Ultra Test Strips 50 ct,LUBIPROSTONE CAPSULE (ORAL)
"GLUCOCORTICOIDS, INHALED",One Touch Ultra Test Strips 50 ct,FLUTICASONE DISKUS  (INHALATION)
"GLUCOCORTICOIDS, INHALED",One Touch Ultra Test Strips 50 ct,FLUTICASONE HFA (INHALATION)
"GLUCOCORTICOIDS, ORAL",One Touch Ultra Test Strips 50 ct,DEXAMETHASONE TABLET (not DOSE PACK) (ORAL)
"GLUCOCORTICOIDS, ORAL",One Touch Ultra Test Strips 50 ct,HYDROCORTISONE TABLET (ORAL)
"GLUCOCORTICOIDS, ORAL",One Touch Ultra Test Strips 50 ct,METHYLPREDNISOLONE DOSE PACK (4 MG) (ORAL)
"GLUCOCORTICOIDS, ORAL",One Touch Ultra Test Strips 50 ct,PREDNISOLONE 15 MG/5 ML SOLUTION (ORAL)
"GLUCOCORTICOIDS, ORAL",One Touch Ultra Test Strips 50 ct,PREDNISOLONE 5 MG/5 ML SOLUTION (ORAL)
"GLUCOCORTICOIDS, ORAL",One Touch Ultra Test Strips 50 ct,PREDNISOLONE SOD PH 25MG/5 ML SOLUTION (ORAL)
"GLUCOCORTICOIDS, ORAL",One Touch Ultra Test Strips 50 ct,PREDNISONE TABLET (not DOSE PACK) (ORAL)
"HYPOGLYCEMICS, TZD",One Touch Ultra Test Strips 50 ct,PIOGLITAZONE TABLET (ORAL)
IDIOPATHIC PULMONARY FIBROSIS,One Touch Ultra Test Strips 50 ct,"PIRFENIDONE CAPSULE, TABLET (ORAL)"
INTRANASAL RHINITIS AGENTS,One Touch Ultra Test Strips 50 ct,FLUTICASONE PROP 50 MCG SPRAY (RX & OTC) (NASAL)
INTRANASAL RHINITIS AGENTS,One Touch Ultra Test Strips 50 ct,TRIAMCINOLONE 55 MCG SPRAY OTC (NASAL)
MULTIPLE SCLEROSIS AGENTS,One Touch Ultra Test Strips 50 ct,"AVONEX PEN, PREFILLED SYRINGE (INTRAMUSC.)"
MULTIPLE SCLEROSIS AGENTS,One Touch Ultra Test Strips 50 ct,COPAXONE 20 MG/ML SYRINGE (not 40 MG/ML) (SUBCUTANE
NSAIDS,One Touch Ultra Test Strips 50 ct,NABUMETONE TABLET (ORAL)
"ONCOLOGY, ORAL - PROSTATE",One Touch Ultra Test Strips 50 ct,ABIRATERONE TABLET (ORAL)
OPHTHALMIC ANTIBIOTIC-STEROID COMBINATIONS,One Touch Ultra Test Strips 50 ct,NEOMYCIN / POLY / DEXAMETHASONE OINTMENT (OPHTHAL
OPHTHALMIC ANTIBIOTIC-STEROID COMBINATIONS,One Touch Ultra Test Strips 50 ct,NEOMYCIN / POLY / DEXAMETHASONE DROP (OPHTHALMIC)
OPHTHALMIC ANTIBIOTIC-STEROID COMBINATIONS,One Touch Ultra Test Strips 50 ct,SULFACETAMIDE / PREDNISOLONE 10-0.23% (OPHTHALMIC)
"OPHTHALMIC, ANTI-INFLAMMATORIES",One Touch Ultra Test Strips 50 ct,FLUOROMETHOLONE 0.1% DROP (OPHTHALMIC)
"OPHTHALMIC, ANTI-INFLAMMATORIES",One Touch Ultra Test Strips 50 ct,PREDNISOLONE AC 1% EYE DROP (OPHTHALMIC)
OPIATE DEPENDENCE TREATMENTS,One Touch Ultra Test Strips 50 ct,BUPRENORPHINE / NALOXONE TABLETS (not FILM) (SUBLING
OPIATE DEPENDENCE TREATMENTS,One Touch Ultra Test Strips 50 ct,LIFEMS NALOXONE 2 MG/2 ML KIT (INJECTION)
OPIATE DEPENDENCE TREATMENTS,One Touch Ultra Test Strips 50 ct,"NALOXONE CARPUJECT, SYRINGE, VIAL (INJECTION)"
OPIATE DEPENDENCE TREATMENTS,One Touch Ultra Test Strips 50 ct,NALTREXONE TABLET (ORAL)
OPIATE DEPENDENCE TREATMENTS,One Touch Ultra Test Strips 50 ct,SUBOXONE FILM (SUBLINGUAL)
PRENATAL VITAMINS,One Touch Ultra Test Strips 50 ct,VITAFOL-ONE CAPSULE (OTC) (ORAL)
PROGESTATIONAL AGENTS,One Touch Ultra Test Strips 50 ct,MEDROXYPROGESTERONE TABLET (ORAL)
PROGESTATIONAL AGENTS,One Touch Ultra Test Strips 50 ct,NORETHINDRONE TABLET (ORAL)
PROGESTATIONAL AGENTS,One Touch Ultra Test Strips 50 ct,PROGESTERONE CAPSULE (ORAL)
PROGESTATIONAL AGENTS,One Touch Ultra Test Strips 50 ct,PROGESTERONE VIAL (INTRAMUSC)
SEDATIVE HYPNOTICS,One Touch Ultra Test Strips 50 ct,ESZOPICLONE TABLET (ORAL)
"STEROIDS, TOPICAL HIGH POTENCY",One Touch Ultra Test Strips 50 ct,BETAMETHASONE DP AUG 0.05% CREAM (TOPICAL)
"STEROIDS, TOPICAL HIGH POTENCY",One Touch Ultra Test Strips 50 ct,BETAMETHASONE VALERATE 0.1% CREAM (TOPICAL)
"STEROIDS, TOPICAL HIGH POTENCY",One Touch Ultra Test Strips 50 ct,BETAMETHASONE VALERATE 0.1% LOTION (TOPICAL)
"STEROIDS, TOPICAL HIGH POTENCY",One Touch Ultra Test Strips 50 ct,BETAMETHASONE VALERATE 0.1% OINTMENT (TOPICAL)
"STEROIDS, TOPICAL HIGH POTENCY",One Touch Ultra Test Strips 50 ct,"TRIAMCINOLONE ACETONIDE 0.025%, 0.1%, 0.5% CREAM (TO"
"STEROIDS, TOPICAL HIGH POTENCY",One Touch Ultra Test Strips 50 ct,"TRIAMCINOLONE ACETONIDE 0.025%, 0.1% LOTION (TOPICAL"
"STEROIDS, TOPICAL HIGH POTENCY",One Touch Ultra Test Strips 50 ct,"TRIAMCINOLONE ACETONIDE 0.05%, 0.1%, 0.5% OINTMENT (T"
"STEROIDS, TOPICAL LOW POTENCY",One Touch Ultra Test Strips 50 ct,HYDROCORTISONE 0.5% CREAM (OTC) (TOPICAL)*
"STEROIDS, TOPICAL LOW POTENCY",One Touch Ultra Test Strips 50 ct,HYDROCORTISONE 1% CREAM (RX or OTC) (TOPICAL)*
"STEROIDS, TOPICAL LOW POTENCY",One Touch Ultra Test Strips 50 ct,HYDROCORTISONE 1% OINTMENT (RX or OTC) (TOPICAL)
"STEROIDS, TOPICAL LOW POTENCY",One Touch Ultra Test Strips 50 ct,HYDROCORTISONE 2.5% CREAM (TOPICAL)
"STEROIDS, TOPICAL LOW POTENCY",One Touch Ultra Test Strips 50 ct,HYDROCORTISONE 2.5% LOTION (TOPICAL)
"STEROIDS, TOPICAL LOW POTENCY",One Touch Ultra Test Strips 50 ct,HYDROCORTISONE 2.5% OINTMENT (TOPICAL)
"STEROIDS, TOPICAL LOW POTENCY",One Touch Ultra Test Strips 50 ct,HYDROCORTISONE (PROCTO) RECTAL CREAM 2.5% (TOPICA
"STEROIDS, TOPICAL MEDIUM POTENCY",One Touch Ultra Test Strips 50 ct,FLUTICASONE PROPIONATE 0.005% OINTMENT (TOPICAL)
"STEROIDS, TOPICAL MEDIUM POTENCY",One Touch Ultra Test Strips 50 ct,FLUTICASONE PROPIONATE 0.05% CREAM (TOPICAL)
"STEROIDS, TOPICAL MEDIUM POTENCY",One Touch Ultra Test Strips 50 ct,MOMETASONE FUROATE 0.1% CREAM (TOPICAL)
"STEROIDS, TOPICAL MEDIUM POTENCY",One Touch Ultra Test Strips 50 ct,MOMETASONE FUROATE 0.1% OINTMENT (TOPICAL)
"STEROIDS, TOPICAL MEDIUM POTENCY",One Touch Ultra Test Strips 50 ct,MOMETASONE FUROATE 0.1% SOLUTION (TOPICAL)
"ANTIFUNGALS, TOPICAL",One Touch Verio,CLOTRIMAZOLE-BETAMETHASONE CREAM (not LOTION) (TO
"ANTIFUNGALS, TOPICAL",One Touch Verio,"NYSTATIN-TRIAMCINOLONE CREAM, OINTMENT (TOPICAL)"
ALZHEIMER'S AGENTS,One Touch Verio,DONEPEZIL ODT (ORAL)
ALZHEIMER'S AGENTS,One Touch Verio,DONEPEZIL 5MG & 10MG TABLET (not 23MG) (ORAL)
"ANALGESICS, NARCOTICS SHORT",One Touch Verio,HYDROCODONE / APAP SOLUTION (ORAL)
"ANALGESICS, NARCOTICS SHORT",One Touch Verio,HYDROCODONE / APAP TABLET (ORAL)
"ANALGESICS, NARCOTICS SHORT",One Touch Verio,HYDROMORPHONE TABLET (IR) (ORAL)
"ANALGESICS, NARCOTICS SHORT",One Touch Verio,"OXYCODONE / APAP CAPSULE, TABLET (ORAL)"
"ANALGESICS, NARCOTICS SHORT",One Touch Verio,OXYCODONE TABLET (not CAPSULE) (ORAL)
"ANALGESICS, NARCOTICS SHORT",One Touch Verio,OXYCODONE 5 MG/5 ML SOLUTION (ORAL)
ANDROGENIC AGENTS,One Touch Verio,TESTOSTERONE 1.62% GEL PUMP (TRANSDERMAL)
ANTIPARKINSON'S AGENTS,One Touch Verio,CARBIDOPA / LEVODOPA / ENTACAPONE TABLET (ORAL)
"ANTIPSYCHOTICS, CONT.",One Touch Verio,LURASIDONE TABLET (ORAL)
"ANTIPSYCHOTICS, CONT.",One Touch Verio,MOLINDONE TABLET (ORAL)
"ANTIPSYCHOTICS, CONT.",One Touch Verio,PALIPERIDONE ER TABLET (ORAL)
"ANTIPSYCHOTICS, CONT.",One Touch Verio,"RISPERIDONE ODT, SOLUTION, TABLET (ORAL)"
"ANTIPSYCHOTICS, CONT.",One Touch Verio,ZIPRASIDONE CAPSULE (ORAL)
ANXIOLYTICS,One Touch Verio,BUSPIRONE TABLET (ORAL)
BETA-BLOCKERS,One Touch Verio,ATENOLOL / CHLORTHALIDONE (ORAL)
ANTICONVULSANTS,One Touch Verio,PRIMIDONE TABLET (ORAL)
"ANTIDEPRESSANTS, OTHER",One Touch Verio,TRAZODONE TABLET (ORAL)
"ANTIDEPRESSANTS, OTHER",One Touch Verio,VILAZODONE TABLET (ORAL)
"CONTRACEPTIVES, ORAL",One Touch Verio,OPCICON ONE-STEP 1.5 MG TABLET (ORAL)
"CONTRACEPTIVES, ORAL",One Touch Verio,DROSPIRENONE-EE 3-0.02 MG TABLET (ORAL)
"CONTRACEPTIVES, ORAL",One Touch Verio,DROSPIRENONE-EE 3-0.03 MG TABLET (ORAL)
"CONTRACEPTIVES, ORAL, CONT.",One Touch Verio,NORETHINDRONE 0.35 MG TABLET (ORAL)
"GI MOTILITY, CHRONIC",One Touch Verio,LUBIPROSTONE CAPSULE (ORAL)
"GLUCOCORTICOIDS, INHALED",One Touch Verio,FLUTICASONE DISKUS  (INHALATION)
"GLUCOCORTICOIDS, INHALED",One Touch Verio,FLUTICASONE HFA (INHALATION)
"GLUCOCORTICOIDS, ORAL",One Touch Verio,DEXAMETHASONE TABLET (not DOSE PACK) (ORAL)
"GLUCOCORTICOIDS, ORAL",One Touch Verio,HYDROCORTISONE TABLET (ORAL)
"GLUCOCORTICOIDS, ORAL",One Touch Verio,METHYLPREDNISOLONE DOSE PACK (4 MG) (ORAL)
"GLUCOCORTICOIDS, ORAL",One Touch Verio,PREDNISOLONE 15 MG/5 ML SOLUTION (ORAL)
"GLUCOCORTICOIDS, ORAL",One Touch Verio,PREDNISOLONE 5 MG/5 ML SOLUTION (ORAL)
"GLUCOCORTICOIDS, ORAL",One Touch Verio,PREDNISOLONE SOD PH 25MG/5 ML SOLUTION (ORAL)
"GLUCOCORTICOIDS, ORAL",One Touch Verio,PREDNISONE TABLET (not DOSE PACK) (ORAL)
"HYPOGLYCEMICS, TZD",One Touch Verio,PIOGLITAZONE TABLET (ORAL)
IDIOPATHIC PULMONARY FIBROSIS,One Touch Verio,"PIRFENIDONE CAPSULE, TABLET (ORAL)"
INTRANASAL RHINITIS AGENTS,One Touch Verio,FLUTICASONE PROP 50 MCG SPRAY (RX & OTC) (NASAL)
INTRANASAL RHINITIS AGENTS,One Touch Verio,TRIAMCINOLONE 55 MCG SPRAY OTC (NASAL)
MULTIPLE SCLEROSIS AGENTS,One Touch Verio,"AVONEX PEN, PREFILLED SYRINGE (INTRAMUSC.)"
MULTIPLE SCLEROSIS AGENTS,One Touch Verio,COPAXONE 20 MG/ML SYRINGE (not 40 MG/ML) (SUBCUTANE
NSAIDS,One Touch Verio,NABUMETONE TABLET (ORAL)
"ONCOLOGY, ORAL - PROSTATE",One Touch Verio,ABIRATERONE TABLET (ORAL)
OPHTHALMIC ANTIBIOTIC-STEROID COMBINATIONS,One Touch Verio,NEOMYCIN / POLY / DEXAMETHASONE OINTMENT (OPHTHAL
OPHTHALMIC ANTIBIOTIC-STEROID COMBINATIONS,One Touch Verio,NEOMYCIN / POLY / DEXAMETHASONE DROP (OPHTHALMIC)
OPHTHALMIC ANTIBIOTIC-STEROID COMBINATIONS,One Touch Verio,SULFACETAMIDE / PREDNISOLONE 10-0.23% (OPHTHALMIC)
"OPHTHALMIC, ANTI-INFLAMMATORIES",One Touch Verio,FLUOROMETHOLONE 0.1% DROP (OPHTHALMIC)
"OPHTHALMIC, ANTI-INFLAMMATORIES",One Touch Verio,PREDNISOLONE AC 1% EYE DROP (OPHTHALMIC)
OPIATE DEPENDENCE TREATMENTS,One Touch Verio,BUPRENORPHINE / NALOXONE TABLETS (not FILM) (SUBLING
OPIATE DEPENDENCE TREATMENTS,One Touch Verio,LIFEMS NALOXONE 2 MG/2 ML KIT (INJECTION)
OPIATE DEPENDENCE TREATMENTS,One Touch Verio,"NALOXONE CARPUJECT, SYRINGE, VIAL (INJECTION)"
OPIATE DEPENDENCE TREATMENTS,One Touch Verio,NALTREXONE TABLET (ORAL)
OPIATE DEPENDENCE TREATMENTS,One Touch Verio,SUBOXONE FILM (SUBLINGUAL)
