therapeutic_class,pdl_name,status
BEHAVIORAL HEALTH - SEDATIVE HYPNOTICS,Dayvigo,Non-Preferred
BEHAVIORAL HEALTH - SEDATIVE HYPNOTICS,Doral,Non-Preferred
BEHAVIORAL HEALTH - SEDATIVE HYPNOTICS,Edluar,Non-Preferred
BEHAVIORAL HEALTH - SEDATIVE HYPNOTICS,Halcion,Non-Preferred
BEHAVIORAL HEALTH - SEDATIVE HYPNOTICS,Igalmi,Non-Preferred
BEHAVIORAL HEALTH - SEDATIVE HYPNOTICS,Quviviq,Non-Preferred
BEHAVIORAL HEALTH - SEDATIVE HYPNOTICS,Restoril,Non-Preferred
BEHAVIORAL HEALTH - SEDATIVE HYPNOTICS,Rozerem,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Adderall (generic),Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,amphetamine salt combo/XR (generic for Adderall/XR),Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,amphetamine sulfate (generic for Evekeo),Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,atomoxetine (generic for Strattera),Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,clonidine ER (generic for Kapvay),Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Concerta,Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,dexmethylphenidate/XR (generic for Focalin/XR),Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,dextroamphetamine /ER (generic for Dexedrine/ER),Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,dextroamphetamine soln. (generic for ProCentra),Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,guanfacine ER (generic for Intuniv),Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,lisdexamfetamine (generic for Vyvanse),Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,methamphetamine (generic for Desoxyn),Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Methylin soln.,Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,methylphenidate CD (generic for Metadate CD),Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,methylphenidate chewable (generic for Methylin chew),Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,methylphenidate ER (generic for Aptensio XR),Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,methylphenidate ER (generic for Concerta/Ritalin LA),Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,methylphenidate patch (generic for Daytrana),Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,methylphenidate soln. (generic for Methylin soln.),Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,methylphenidate/SR (generic for Ritalin/ SR),Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Relexxii,Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Vyvanse,Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Adderall XR,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Adzenys XR-ODT,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Aptensio XR,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Azstarys,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Cotempla XR-ODT,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Daytrana,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Dexedrine ER,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Dyanavel XR,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Evekeo/ODT,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Focalin,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Focalin XR,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Intuniv,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Jornay PM,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Mydayis,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,ProCentra,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Qelbree,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,QuilliChew ER,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Quillivant XR,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Ritalin,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Ritalin LA,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Strattera,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Xelstrym,Non-Preferred
BEHAVIORAL HEALTH - ANTIHYPERKINESIS,Zenzedi,Non-Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,amlodipine/benazepril (generic for Lotrel),Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,benazepril (generic for Lotensin),Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,benazepril/HCTZ (generic for Lotensin HCT),Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,captopril (generic for Capoten),Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,captopril/HCTZ (generic for Capozide),Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,enalapril (generic for Vasotec),Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,enalapril solution (generic for Epaned),Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,enalapril/HCTZ (generic for Vaseretic),Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,fosinopril,Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,fosinopril/HCTZ,Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,lisinopril (generic for Prinivil and Zestril),Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,lisinopril/HCTZ (generic for Prinzide and Zestoretic),Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,moexipril,Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,perindopril (generic for Aceon),Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,quinapril (generic for Accupril),Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,quinapril/HCTZ (generic for Accuretic),Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,ramipril (generic for Altace),Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,trandolapril (generic for Mavik),Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,trandolapril/verapamil (generic for Tarka),Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,Accupril,Non-Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,Accuretic,Non-Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,Altace,Non-Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,Epaned (non-preferred for adults only),Non-Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,Lotensin/HCT,Non-Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,Lotrel,Non-Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,Qbrelis,Non-Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,Vaseretic,Non-Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,Vasotec,Non-Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,Zestoretic,Non-Preferred
CARDIOVASCULAR - ACE INHIBITORS AND COMBINATIONS,Zestril,Non-Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,amlodipine/olmesartan (generic for Azor),Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,amlodipine/olmesartan/HCTZ (generic for Tribenzor),Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,amlodipine/valsartan (generic for Exforge),Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,amlodipine/valsartan/HCTZ (generic for Tribenzor),Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,candesartan (generic for Atacand),Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,candesartan/HCTZ (generic for Atacand HCT),Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,Entresto,Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,eprosartan (generic for Teveten),Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,irbesartan (generic for Avapro),Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,irbesartan/HCTZ (generic for Avalide),Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,losartan (generic for Cozaar),Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,losartan/HCTZ (generic for Hyzaar),Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,olmesartan (generic for Benicar),Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,olmesartan/HCTZ (generic for Benicar HCT),Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,sacubitril/valsartan (generic for Entresto),Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,telmisartan (generic for Micardis),Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,telmisartan/amlodipine (generic for Twynsta),Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,telmisartan /HCTZ (generic for Micardis HCT),Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,valsartan (generic for Diovan),Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,valsartan solution,Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,valsartan/HCTZ (generic for Diovan HCT),Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,Atacand/HCT,Non-Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,Avalide,Non-Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,Avapro,Non-Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,Azor,Non-Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,Benicar/HCT,Non-Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,Cozaar,Non-Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,Diovan,Non-Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,Diovan HCT,Non-Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,Edarbi,Non-Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,Edarbyclor,Non-Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,Entresto Sprinkle,Non-Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,Exforge/HCT,Non-Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,Hyzaar,Non-Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,Micardis/HCT,Non-Preferred
CARDIOVASCULAR - ANGIOTENSIN II RECEPTOR BLOCKERS AND COMBINATIONS,Tribenzor,Non-Preferred
CARDIOVASCULAR - ANTIANGINAL AND ANTI-ISCHEMIC,ranolazine ER,Preferred
CARDIOVASCULAR - ANTIANGINAL AND ANTI-ISCHEMIC,Aspruzyo Sprinkle,Non-Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,acebutolol (generic for Sectral),Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,atenolol (generic for Tenormin),Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,atenolol/chlorthalidone (generic for Tenoretic),Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,betaxolol (generic for Kerlone),Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,bisoprolol (generic for Zebeta),Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,bisoprolol /HCTZ (generic for Ziac),Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,carvedilol/ER (generic for Coreg/CR),Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,Hemangeol,Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,labetalol (generic for Normodyne and Trandate),Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,metoprolol (generic for Lopressor),Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,metoprolol/HCTZ (generic for Lopressor HCT),Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,metoprolol succinate (generic for Toprol XL),Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,nadolol (generic for Corgard),Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,nebivolol (generic for Bystolic),Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,pindolol (generic for Visken),Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,propranolol (generic for Inderal),Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,propranolol ER (generic for Inderal LA),Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,propranolol/HCTZ,Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,sotalol (generic for Betapace),Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,sotalol AF (generic for Betapace AF),Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,timolol (generic for Blocadren),Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,Betapace,Non-Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,Betapace AF,Non-Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,Bystolic,Non-Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,Inderal LA,Non-Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,Inderal XL,Non-Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,InnoPran XL,Non-Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,Kapspargo Sprinkle,Non-Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,Lopressor,Non-Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,Sotylize,Non-Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,Tenoretic,Non-Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,Tenormin,Non-Preferred
CARDIOVASCULAR - BETA-BLOCKERS AND COMBINATION,Toprol XL,Non-Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS DHP,amlodipine (generic for Norvasc),Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS DHP,felodipine ER (generic for Plendil),Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS DHP,isradipine (generic for DynaCirc),Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS DHP,levamlodipine (generic for Conjupri),Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS DHP,nicardipine (generic for Cardene),Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS DHP,nifedipine IR (generic for Procardia),Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS DHP,nifedipine ER (generic for Procardia XL),Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS DHP,nimodipine (generic for Nimotop),Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS DHP,nisoldipine,Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS DHP,Katerzia,Non-Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS DHP,Norliqva,Non-Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS DHP,Norvasc,Non-Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS DHP,Nymalize,Non-Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS DHP,Procardia XL,Non-Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS DHP,Sular,Non-Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS NON-DHP AND COMBINATIONS,diltiazem ER (generic for Cardizem CD),Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS NON-DHP AND COMBINATIONS,diltiazem HCL (generic for Cardizem),Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS NON-DHP AND COMBINATIONS,diltiazem SR (generic for Cardizem SR),Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS NON-DHP AND COMBINATIONS,diltiazem XR (generic for Dilacor XR),Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS NON-DHP AND COMBINATIONS,Taztia XT,Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS NON-DHP AND COMBINATIONS,"verapamil (generic for Calan, Isoptin and Verelan)",Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS NON-DHP AND COMBINATIONS,verapamil ER (generic for Calan SR and Isoptin SR),Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS NON-DHP AND COMBINATIONS,verapamil ER PM (generic for Verelan PM),Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS NON-DHP AND COMBINATIONS,Cardizem,Non-Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS NON-DHP AND COMBINATIONS,Cardizem CD,Non-Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS NON-DHP AND COMBINATIONS,Cardizem LA,Non-Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS NON-DHP AND COMBINATIONS,Tiazac,Non-Preferred
CARDIOVASCULAR - CALCIUM CHANNEL BLOCKERS NON-DHP AND COMBINATIONS,Verelan PM,Non-Preferred
CARDIOVASCULAR - CHOLESTEROL ABSORPTION INHIBITORS AND COMBINATIONS,ezetimibe (generic for Zetia),Preferred
CARDIOVASCULAR - CHOLESTEROL ABSORPTION INHIBITORS AND COMBINATIONS,ezetimibe/simvastatin (generic for Vytorin),Preferred
CARDIOVASCULAR - CHOLESTEROL ABSORPTION INHIBITORS AND COMBINATIONS,Vytorin,Non-Preferred
CARDIOVASCULAR - CHOLESTEROL ABSORPTION INHIBITORS AND COMBINATIONS,Zetia,Non-Preferred
CARDIOVASCULAR - STATINS AND COMBINATIONS,fluvastatin/ER (generic for Lescol/XL),Preferred
CARDIOVASCULAR - STATINS AND COMBINATIONS,lovastatin (generic for Mevacor),Preferred
CARDIOVASCULAR - STATINS AND COMBINATIONS,pravastatin (generic for Pravachol),Preferred
CARDIOVASCULAR - STATINS AND COMBINATIONS,Altoprev,Non-Preferred
CARDIOVASCULAR - STATINS AND COMBINATIONS,Lescol XL,Non-Preferred
CARDIOVASCULAR - STATINS AND COMBINATIONS,Zypitamag,Non-Preferred
CARDIOVASCULAR - HIGH POTENCY STATINS AND COMBINATIONS,amlodipine/atorvastatin (generic for Caduet),Preferred
CARDIOVASCULAR - HIGH POTENCY STATINS AND COMBINATIONS,atorvastatin (generic for Lipitor),Preferred
CARDIOVASCULAR - HIGH POTENCY STATINS AND COMBINATIONS,ezetimibe/simvastatin (generic for Vytorin),Preferred
CARDIOVASCULAR - HIGH POTENCY STATINS AND COMBINATIONS,pitavastatin (generic for Livalo),Preferred
CARDIOVASCULAR - HIGH POTENCY STATINS AND COMBINATIONS,rosuvastatin (generic for Crestor),Preferred
CARDIOVASCULAR - HIGH POTENCY STATINS AND COMBINATIONS,simvastatin (generic for Zocor),Preferred
CARDIOVASCULAR - HIGH POTENCY STATINS AND COMBINATIONS,Atorvaliq,Non-Preferred
CARDIOVASCULAR - HIGH POTENCY STATINS AND COMBINATIONS,Caduet,Non-Preferred
CARDIOVASCULAR - HIGH POTENCY STATINS AND COMBINATIONS,Crestor,Non-Preferred
CARDIOVASCULAR - HIGH POTENCY STATINS AND COMBINATIONS,Ezallor Sprinkle,Non-Preferred
CARDIOVASCULAR - HIGH POTENCY STATINS AND COMBINATIONS,Flolipid,Non-Preferred
CARDIOVASCULAR - HIGH POTENCY STATINS AND COMBINATIONS,Lipitor,Non-Preferred
CARDIOVASCULAR - HIGH POTENCY STATINS AND COMBINATIONS,Livalo,Non-Preferred
CARDIOVASCULAR - HIGH POTENCY STATINS AND COMBINATIONS,Vytorin,Non-Preferred
CARDIOVASCULAR - HIGH POTENCY STATINS AND COMBINATIONS,Zocor,Non-Preferred
CARDIOVASCULAR - TRIGLYCERIDE LOWERING AGENTS,"fenofibrate (generic for Antara, Fenoglide, Lofibra, Lipofen, Tricor, Triglide)",Preferred
CARDIOVASCULAR - TRIGLYCERIDE LOWERING AGENTS,"fenofibric acid (generic for Fibricor, Trilipix)",Preferred
CARDIOVASCULAR - TRIGLYCERIDE LOWERING AGENTS,gemfibrozil (generic for Lopid),Preferred
CARDIOVASCULAR - TRIGLYCERIDE LOWERING AGENTS,icosapent ethyl (generic for Vascepa),Preferred
CARDIOVASCULAR - TRIGLYCERIDE LOWERING AGENTS,omega-3 ethyl ester (generic for Lovaza),Preferred
CARDIOVASCULAR - TRIGLYCERIDE LOWERING AGENTS,Fenoglide,Non-Preferred
CARDIOVASCULAR - TRIGLYCERIDE LOWERING AGENTS,Fibricor,Non-Preferred
CARDIOVASCULAR - TRIGLYCERIDE LOWERING AGENTS,Lipofen,Non-Preferred
CARDIOVASCULAR - TRIGLYCERIDE LOWERING AGENTS,Lopid,Non-Preferred
CARDIOVASCULAR - TRIGLYCERIDE LOWERING AGENTS,Lovaza,Non-Preferred
CARDIOVASCULAR - TRIGLYCERIDE LOWERING AGENTS,Tricor,Non-Preferred
CARDIOVASCULAR - TRIGLYCERIDE LOWERING AGENTS,Trilipix,Non-Preferred
CARDIOVASCULAR - PLATELET INHIBITORS,aspirin/dipyridamole (generic for Aggrenox),Preferred
CARDIOVASCULAR - PLATELET INHIBITORS,Brilinta,Preferred
CARDIOVASCULAR - PLATELET INHIBITORS,clopidogrel (generic for Plavix),Preferred
CARDIOVASCULAR - PLATELET INHIBITORS,dipyridamole (generic for Persantine),Preferred
CARDIOVASCULAR - PLATELET INHIBITORS,prasugrel (generic for Effient),Preferred
CARDIOVASCULAR - PLATELET INHIBITORS,Effient,Non-Preferred
CARDIOVASCULAR - PLATELET INHIBITORS,Plavix,Non-Preferred
CARDIOVASCULAR - NIACIN DERIVATIVES,niacin ER,Preferred
CARDIOVASCULAR - ORAL PULMONARY HYPERTENSION AGENTS,ambrisentan (generic for Letairis),Preferred
CARDIOVASCULAR - ORAL PULMONARY HYPERTENSION AGENTS,bosentan (generic for Tracleer),Preferred
CARDIOVASCULAR - ORAL PULMONARY HYPERTENSION AGENTS,sildenafil (generic for Revatio),Preferred
CARDIOVASCULAR - ORAL PULMONARY HYPERTENSION AGENTS,tadalafil (generic for Adcirca),Preferred
CARDIOVASCULAR - ORAL PULMONARY HYPERTENSION AGENTS,Adcirca,Non-Preferred
CARDIOVASCULAR - ORAL PULMONARY HYPERTENSION AGENTS,Adempas,Non-Preferred
CARDIOVASCULAR - ORAL PULMONARY HYPERTENSION AGENTS,Letairis,Non-Preferred
CARDIOVASCULAR - ORAL PULMONARY HYPERTENSION AGENTS,Liqrev,Non-Preferred
CARDIOVASCULAR - ORAL PULMONARY HYPERTENSION AGENTS,Opsumit,Non-Preferred
CARDIOVASCULAR - ORAL PULMONARY HYPERTENSION AGENTS,Opsynvi,Non-Preferred
CARDIOVASCULAR - ORAL PULMONARY HYPERTENSION AGENTS,Orenitram ER,Non-Preferred
CARDIOVASCULAR - ORAL PULMONARY HYPERTENSION AGENTS,Revatio,Non-Preferred
CARDIOVASCULAR - ORAL PULMONARY HYPERTENSION AGENTS,Tadliq,Non-Preferred
CARDIOVASCULAR - ORAL PULMONARY HYPERTENSION AGENTS,Tracleer,Non-Preferred
CARDIOVASCULAR - ORAL PULMONARY HYPERTENSION AGENTS,Uptravi,Non-Preferred
CENTRAL NERVOUS SYSTEM - TRIPTANS,almotriptan (generic for Axert),Preferred
CENTRAL NERVOUS SYSTEM - TRIPTANS,eletriptan (generic for Relpax),Preferred
CENTRAL NERVOUS SYSTEM - TRIPTANS,frovatriptan (generic for Frova),Preferred
CENTRAL NERVOUS SYSTEM - TRIPTANS,naratriptan (generic for Amerge),Preferred
CENTRAL NERVOUS SYSTEM - TRIPTANS,rizatriptan/ODT (generic for Maxalt/MLT),Preferred
CENTRAL NERVOUS SYSTEM - TRIPTANS,sumatriptan (generic for Imitrex),Preferred
CENTRAL NERVOUS SYSTEM - TRIPTANS,sumatriptan/naproxen (generic for Treximet),Preferred
CENTRAL NERVOUS SYSTEM - TRIPTANS,zolmitriptan (generic for Zomig),Preferred
CENTRAL NERVOUS SYSTEM - TRIPTANS,Frova,Non-Preferred
CENTRAL NERVOUS SYSTEM - TRIPTANS,Imitrex,Non-Preferred
CENTRAL NERVOUS SYSTEM - TRIPTANS,Maxalt tablet/MLT,Non-Preferred
CENTRAL NERVOUS SYSTEM - TRIPTANS,Relpax,Non-Preferred
CENTRAL NERVOUS SYSTEM - TRIPTANS,Reyvow,Non-Preferred
CENTRAL NERVOUS SYSTEM - TRIPTANS,Tosymra,Non-Preferred
CENTRAL NERVOUS SYSTEM - TRIPTANS,Zembrace SymTouch,Non-Preferred
CENTRAL NERVOUS SYSTEM - TRIPTANS,Zomig,Non-Preferred
CENTRAL NERVOUS SYSTEM - TRIPTANS,Qty. limits apply,Preferred
CENTRAL NERVOUS SYSTEM - CALCITONIN GENE-RELATED PEPTIDE INHIBITORS - MIGRAINE AND CLUSTER HEADACHE PREVENTION,Ajovy,Preferred
CENTRAL NERVOUS SYSTEM - CALCITONIN GENE-RELATED PEPTIDE INHIBITORS - MIGRAINE AND CLUSTER HEADACHE PREVENTION,Emgality 120 mg,Preferred
