therapeutic_class,pdl_name,status
ANTIBIOTICS (MISCELLANEOUS): NITROFURANTOIN DERIVATIVES,nitrofurantoin capsule,Preferred
ANTIBIOTICS (MISCELLANEOUS): NITROFURANTOIN DERIVATIVES,FURADANTIN (nitrofurantoin) suspension,Non-Preferred
ANTIBIOTICS (MISCELLANEOUS): NITROFURANTOIN DERIVATIVES,nitrofurantoin monohydrate macrocrystals,Preferred
ANTIBIOTICS (MISCELLANEOUS): NITROFURANTOIN DERIVATIVES,MACROBID (nitrofurantoin monohydrate macrocrystals),Non-Preferred
ANTIBIOTICS (MISCELLANEOUS): NITROFURANTOIN DERIVATIVES,nitrofurantoin suspension,Non-Preferred
ANTIBIOTICS (MISCELLANEOUS): OXAZOLIDINONES,Linezolid,Non-Preferred
ANTIBIOTICS (MISCELLANEOUS): OXAZOLIDINONES,SIVEXTRO (tedizolid),Non-Preferred
ANTIBIOTICS (MISCELLANEOUS): OXAZOLIDINONES,ZYVOX (linezolid),Non-Preferred
ANTIBIOTICS (TOPICAL),bacitracin OTC,Preferred
ANTIBIOTICS (TOPICAL),CENTANY (mupirocin),Non-Preferred
ANTIBIOTICS (TOPICAL),bacitracin/polymyxin OTC,Preferred
ANTIBIOTICS (TOPICAL),CENTANY AT (mupirocin),Non-Preferred
ANTIBIOTICS (TOPICAL),gentamicin sulfate,Preferred
ANTIBIOTICS (TOPICAL),mupirocin cream,Non-Preferred
ANTIBIOTICS (TOPICAL),mupirocin ointment,Preferred
ANTIBIOTICS (TOPICAL),XEPI (ozenoxacin),Non-Preferred
ANTIBIOTICS (TOPICAL),neomycin/bacitracin/polymyxin OTC,Preferred
ANTIBIOTICS (VAGINAL),CLEOCIN (clindamycin),Preferred
ANTIBIOTICS (VAGINAL),clindamycin phosphate,Non-Preferred
ANTIBIOTICS (VAGINAL),NUVESSA (metronidazole),Preferred
ANTIBIOTICS (VAGINAL),CLINDESSE (clindamycin),Non-Preferred
ANTIBIOTICS (VAGINAL),SOLOSEC (secnidazole),Non-Preferred
ANTIBIOTICS (VAGINAL),XACIATO (clindamycin),Non-Preferred
ANTICOAGULANTS: LOW MOLECULAR WEIGHT HEPARIN (LMWH),enoxaparin,Preferred
ANTICOAGULANTS: LOW MOLECULAR WEIGHT HEPARIN (LMWH),ARIXTRA (fondaparinux),Non-Preferred
ANTICOAGULANTS: LOW MOLECULAR WEIGHT HEPARIN (LMWH),fondaparinux,Non-Preferred
ANTICOAGULANTS: LOW MOLECULAR WEIGHT HEPARIN (LMWH),FRAGMIN (dalteparin),Non-Preferred
ANTICOAGULANTS: LOW MOLECULAR WEIGHT HEPARIN (LMWH),LOVENOX (enoxaparin),Non-Preferred
ANTICOAGULANTS: ORAL,ELIQUIS (apixaban),Preferred
ANTICOAGULANTS: ORAL,dabigatran,Non-Preferred
ANTICOAGULANTS: ORAL,JANTOVEN (warfarin),Preferred
ANTICOAGULANTS: ORAL,PRADAXA (dabigatran) pellet pack,Non-Preferred
ANTICOAGULANTS: ORAL,PRADAXA (dabigatran) capsule,Preferred
ANTICOAGULANTS: ORAL,SAVAYSA (edoxaban),Non-Preferred
ANTICOAGULANTS: ORAL,warfarin,Preferred
ANTICOAGULANTS: ORAL,XARELTO (rivaroxaban),Preferred
ANTICONVULSANTS : ADJUVANTS,carbamazepine,Preferred
ANTICONVULSANTS : ADJUVANTS,APTIOM (eslicarbazepine acetate),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,carbamazepine ER 12-hour capsule,Preferred
ANTICONVULSANTS : ADJUVANTS,BANZEL (rufinamide),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,DEPAKOTE ER (divalproex),Preferred
ANTICONVULSANTS : ADJUVANTS,BRIVIACT (brivaracetam),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,DEPAKOTE SPRINKLE (divalproex),Preferred
ANTICONVULSANTS : ADJUVANTS,carbamazepine ER 12-hour tablet,Non-Preferred
ANTICONVULSANTS : ADJUVANTS,divalproex,Preferred
ANTICONVULSANTS : ADJUVANTS,CARBATROL (carbamazepine),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,divalproex ER,Preferred
ANTICONVULSANTS : ADJUVANTS,DEPAKOTE (divalproex),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,divalproex sprinkle,Preferred
ANTICONVULSANTS : ADJUVANTS,DIACOMIT (stiripentol),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,EPIDIOLEX (cannabidiol),Preferred
ANTICONVULSANTS : ADJUVANTS,ELEPSIA XR (levetiracetam),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,lacosamide,Preferred
ANTICONVULSANTS : ADJUVANTS,EPRONTIA (topiramate),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,lamotrigine,Preferred
ANTICONVULSANTS : ADJUVANTS,EQUETRO (carbamazepine),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,"lamotrigine blue, green, orange dose pack",Preferred
ANTICONVULSANTS : ADJUVANTS,felbamate,Non-Preferred
ANTICONVULSANTS : ADJUVANTS,levetiracetam,Preferred
ANTICONVULSANTS : ADJUVANTS,FELBATOL (felbamate),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,levetiracetam ER,Preferred
ANTICONVULSANTS : ADJUVANTS,FINTEPLA (fenfluramine),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,oxcarbazepine tablet,Preferred
ANTICONVULSANTS : ADJUVANTS,FYCOMPA (perampanel),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,tiagabine,Preferred
ANTICONVULSANTS : ADJUVANTS,KEPPRA (levetiracetam),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,topiramate,Preferred
ANTICONVULSANTS : ADJUVANTS,KEPPRA XR (levetiracetam),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,topiramate sprinkle 25 mg,Preferred
ANTICONVULSANTS : ADJUVANTS,LAMICTAL (lamotrigine),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,TRILEPTAL (oxcarbazepine) suspension,Preferred
ANTICONVULSANTS : ADJUVANTS,LAMICTAL XR (lamotrigine),Non-Preferred
ANTICONVULSANTS : ADJUVANTS,valproic acid,Preferred
ANTICONVULSANTS : ADJUVANTS,lamotrigine ER,Non-Preferred
ANTICONVULSANTS : ADJUVANTS,zonisamide,Preferred
ANTICONVULSANTS : ADJUVANTS,lamotrigine ODT,Non-Preferred
ANTICONVULSANTS : ADJUVANTS,"lamotrigine ODT blue, green, orange dose pack",Non-Preferred
ANTICONVULSANTS : ADJUVANTS,MOTPOLY XR (lacosamide),Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),oxcarbazepine suspension,Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),OXTELLAR XR (oxcarbazepine),Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),QUDEXY XR (topiramate),Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),ROWEEPRA (levetiracetam),Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),rufinamide,Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),SABRIL (vigabatrin),Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),SPRITAM (levetiracetam),Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),SUBVENITE (lamotrigine),Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),"SUBVENITE (lamotrigine) blue, green, orange dose pack",Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),TEGRETOL (carbamazepine),Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),TEGRETOL XR (carbamazepine),Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),TOPAMAX (topiramate),Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),topiramate ER,Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),TRILEPTAL (oxcarbazepine) tablet,Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),TROKENDI XR (topiramate),Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),vigabatrin,Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),VIGADRONE (vigabatrin),Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),VIGAFYDE (vigabatrin),Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),VIGPODER (vigabatrin),Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),VIMPAT (lacosamide),Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),XCOPRI (cenobamate),Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),ZONISADE (zonisamide) suspension,Non-Preferred
ANTICONVULSANTS (continued): ADJUVANTS (continued),ZTALMY (ganaxolone),Non-Preferred
ANTICONVULSANTS (continued): HYDANTOINS,DILANTIN (phenytoin),Preferred
ANTICONVULSANTS (continued): HYDANTOINS,DILANTIN-125 (phenytoin),Preferred
ANTICONVULSANTS (continued): HYDANTOINS,PHENYTEK (phenytoin),Preferred
ANTICONVULSANTS (continued): HYDANTOINS,phenytoin,Preferred
ANTICONVULSANTS (continued): HYDANTOINS,phenytoin ER,Preferred
ANTICONVULSANTS (continued): SELECTED BENZODIAZEPINES,clobazam,Preferred
ANTICONVULSANTS (continued): SELECTED BENZODIAZEPINES,DIASTAT (diazepam) rectal gel,Non-Preferred
ANTICONVULSANTS (continued): SELECTED BENZODIAZEPINES,diazepam rectal gel,Preferred
ANTICONVULSANTS (continued): SELECTED BENZODIAZEPINES,LIBERVANT (diazepam),Non-Preferred
ANTICONVULSANTS (continued): SELECTED BENZODIAZEPINES,NAYZILAM (midazolam),Preferred
ANTICONVULSANTS (continued): SELECTED BENZODIAZEPINES,ONFI (clobazam),Non-Preferred
ANTICONVULSANTS (continued): SELECTED BENZODIAZEPINES,VALTOCO (diazepam),Preferred
ANTICONVULSANTS (continued): SELECTED BENZODIAZEPINES,SYMPAZAN (clobazam),Non-Preferred
ANTICONVULSANTS (continued): SUCCINIMIDES,ethosuximide,Preferred
ANTICONVULSANTS (continued): SUCCINIMIDES,CELONTIN (methsuximide),Non-Preferred
ANTICONVULSANTS (continued): SUCCINIMIDES,methsuximide,Non-Preferred
ANTICONVULSANTS (continued): SUCCINIMIDES,ZARONTIN (ethosuximide),Non-Preferred
"ANTIDEPRESSANTS, OTHER",bupropion,Preferred
"ANTIDEPRESSANTS, OTHER",APLENZIN (bupropion),Non-Preferred
"ANTIDEPRESSANTS, OTHER",bupropion SR,Preferred
"ANTIDEPRESSANTS, OTHER",AUVELITY (bupropion/dextromethorphan),Non-Preferred
"ANTIDEPRESSANTS, OTHER",bupropion XL,Preferred
"ANTIDEPRESSANTS, OTHER",desvenlafaxine ER,Non-Preferred
"ANTIDEPRESSANTS, OTHER",mirtazapine,Preferred
"ANTIDEPRESSANTS, OTHER",EFFEXOR XR (venlafaxine),Non-Preferred
"ANTIDEPRESSANTS, OTHER",trazodone,Preferred
"ANTIDEPRESSANTS, OTHER",EMSAM (selegiline),Non-Preferred
"ANTIDEPRESSANTS, OTHER",TRINTELLIX (vortioxetine),Preferred
"ANTIDEPRESSANTS, OTHER",FETZIMA (levomilnacipran),Non-Preferred
"ANTIDEPRESSANTS, OTHER",venlafaxine,Preferred
"ANTIDEPRESSANTS, OTHER",FORFIVO XL (bupropion),Non-Preferred
"ANTIDEPRESSANTS, OTHER",venlafaxine ER capsule,Preferred
"ANTIDEPRESSANTS, OTHER",MARPLAN (isocarboxazid),Non-Preferred
"ANTIDEPRESSANTS, OTHER",vilazodone,Preferred
"ANTIDEPRESSANTS, OTHER",NARDIL (phenelzine),Non-Preferred
"ANTIDEPRESSANTS, OTHER",nefazodone,Non-Preferred
"ANTIDEPRESSANTS, OTHER",phenelzine,Non-Preferred
"ANTIDEPRESSANTS, OTHER",PRISTIQ (desvenlafaxine),Non-Preferred
"ANTIDEPRESSANTS, OTHER",REMERON (mirtazapine),Non-Preferred
"ANTIDEPRESSANTS, OTHER",tranylcypromine,Non-Preferred
"ANTIDEPRESSANTS, OTHER",venlafaxine ER tablet,Non-Preferred
"ANTIDEPRESSANTS, OTHER",VIIBRYD (vilazodone),Non-Preferred
"ANTIDEPRESSANTS, OTHER",WELLBUTRIN SR (bupropion),Non-Preferred
"ANTIDEPRESSANTS, OTHER",WELLBUTRIN XL (bupropion),Non-Preferred
"ANTIDEPRESSANTS, OTHER",ZURZUVAE (zuranolone),Non-Preferred
"ANTIDEPRESSANTS, SSRIs","citalopram solution, tablet",Preferred
"ANTIDEPRESSANTS, SSRIs",CELEXA (citalopram),Non-Preferred
"ANTIDEPRESSANTS, SSRIs",escitalopram,Preferred
"ANTIDEPRESSANTS, SSRIs",citalopram capsule,Non-Preferred
"ANTIDEPRESSANTS, SSRIs",fluoxetine capsule,Preferred
"ANTIDEPRESSANTS, SSRIs","fluoxetine solution, tablet",Non-Preferred
"ANTIDEPRESSANTS, SSRIs",fluvoxamine,Preferred
"ANTIDEPRESSANTS, SSRIs",fluoxetine DR capsule,Non-Preferred
"ANTIDEPRESSANTS, SSRIs",paroxetine tablet,Preferred
"ANTIDEPRESSANTS, SSRIs",fluvoxamine ER capsule,Non-Preferred
"ANTIDEPRESSANTS, SSRIs",paroxetine CR,Preferred
"ANTIDEPRESSANTS, SSRIs",LEXAPRO (escitalopram),Non-Preferred
"ANTIDEPRESSANTS, SSRIs",paroxetine ER,Preferred
"ANTIDEPRESSANTS, SSRIs","paroxetine suspension, capsule",Non-Preferred
"ANTIDEPRESSANTS, SSRIs","sertraline tablet, solution",Preferred
"ANTIDEPRESSANTS, SSRIs",PAXIL (paroxetine),Non-Preferred
"ANTIDEPRESSANTS, SSRIs",PAXIL CR (paroxetine),Non-Preferred
"ANTIDEPRESSANTS, SSRIs",PROZAC (fluoxetine),Non-Preferred
"ANTIDEPRESSANTS, SSRIs",sertraline capsule,Non-Preferred
"ANTIDEPRESSANTS, SSRIs",ZOLOFT (sertraline),Non-Preferred
ANTIEMETICS : 5HT3 RECEPTOR BLOCKERS,"ondansetron solution, tablet",Preferred
ANTIEMETICS : 5HT3 RECEPTOR BLOCKERS,ANZIMET (dolasetron),Non-Preferred
ANTIEMETICS : 5HT3 RECEPTOR BLOCKERS,"ondansetron ODT 4 mg, 8 mg",Preferred
ANTIEMETICS : 5HT3 RECEPTOR BLOCKERS,granisetron,Non-Preferred
ANTIEMETICS : 5HT3 RECEPTOR BLOCKERS,ondansetron ODT 16 mg tablet,Non-Preferred
ANTIEMETICS : 5HT3 RECEPTOR BLOCKERS,SANCUSO (granisetron),Non-Preferred
ANTIEMETICS : ANTIEMETIC COMBINATIONS,DICLEGIS (doxylamine/pyridoxine),Preferred
ANTIEMETICS : ANTIEMETIC COMBINATIONS,AKYNZEO (netupitant/palonosetron),Non-Preferred
ANTIEMETICS : ANTIEMETIC COMBINATIONS,BONJESTA (doxylamine/pyridoxine),Non-Preferred
ANTIEMETICS : ANTIEMETIC COMBINATIONS,doxylamine/pyridoxine,Non-Preferred
ANTIEMETICS : CANNABINOIDS,dronabinol,Non-Preferred
ANTIEMETICS : CANNABINOIDS,MARINOL (dronabinol),Non-Preferred
ANTIEMETICS : NMDA RECEPTOR ANTAGONISTS,aprepitant,Preferred
ANTIEMETICS : NMDA RECEPTOR ANTAGONISTS,EMEND (aprepitant),Non-Preferred
ANTIFUNGALS (ORAL),clotrimazole,Preferred
ANTIFUNGALS (ORAL),ANCOBON (flucytosine),Non-Preferred
ANTIFUNGALS (ORAL),fluconazole,Preferred
ANTIFUNGALS (ORAL),BREXAFEMME (ibrexafungerp),Non-Preferred
ANTIFUNGALS (ORAL),nystatin,Preferred
ANTIFUNGALS (ORAL),CRESEMBA (isavuconazonium sulfate),Non-Preferred
ANTIFUNGALS (ORAL),terbinafine,Preferred
ANTIFUNGALS (ORAL),DIFLUCAN (fluconazole),Non-Preferred
ANTIFUNGALS (ORAL),flucytosine,Non-Preferred
ANTIFUNGALS (ORAL),griseofulvin,Non-Preferred
ANTIFUNGALS (ORAL),griseofulvin ultramicrosize,Non-Preferred
ANTIFUNGALS (ORAL),itraconazole,Non-Preferred
ANTIFUNGALS (ORAL),ketoconazole,Non-Preferred
ANTIFUNGALS (ORAL),NOXAFIL (posaconazole),Non-Preferred
ANTIFUNGALS (ORAL),ORAVIG (miconazole),Non-Preferred
ANTIFUNGALS (ORAL),Posaconazole,Non-Preferred
ANTIFUNGALS (ORAL),SPORANOX (itraconazole),Non-Preferred
ANTIFUNGALS (ORAL),TOLSURA (itraconazole),Non-Preferred
ANTIFUNGALS (ORAL),VFEND (voriconazole),Non-Preferred
ANTIFUNGALS (ORAL),VIVJOA (oteseconazole),Non-Preferred
ANTIFUNGALS (ORAL),voriconazole,Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,"ciclopirox cream, gel, solution, suspension",Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,BENSAL HP (salicylic acid),Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,"clotrimazole cream, solution Rx & OTC",Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,CILODAN (ciclopirox),Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,econazole,Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,ciclopirox shampoo,Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,"ketoconazole cream, shampoo",Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,clotrimazole solution (NDC 50228-0502-61),Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,LUZU (luliconazole),Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,ERTACZO (sertaconazole),Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,"miconazole cream, powder, solution OTC",Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,EXTINA (ketoconazole),Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,miconazole/zinc oxide/petrolatum ointment,Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,JUBLIA (efinaconazole),Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,"nystatin cream, ointment, powder",Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,ketoconazole foam,Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,terbinafine OTC,Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,KETODAN (ketoconazole),Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,"tolnaftate cream, solution OTC",Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,LOPROX (ciclopirox),Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,luliconazole,Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,MICOTRIN AC (clotrimazole),Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,MYCOZYL AC (clotrimazole),Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,MYCOZYL AP (miconazole),Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,naftifine,Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,NAFTIN (naftifine),Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,oxiconazole,Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,OXISTAT (oxiconazole),Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,tavaborole,Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,VOTRIZA-AL (clotrimazole),Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGALS,VUSION (miconazole/zinc oxide/petrolatum),Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGAL/STEROID COMBINATIONS,clotrimazole/betamethasone cream,Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGAL/STEROID COMBINATIONS,clotrimazole/betamethasone lotion,Non-Preferred
ANTIFUNGALS (TOPICAL) : ANTIFUNGAL/STEROID COMBINATIONS,nystatin/triamcinolone,Preferred
ANTIFUNGALS (VAGINAL),clotrimazole cream OTC,Preferred
ANTIFUNGALS (VAGINAL),3-DAY VAGINAL CREAM (clotrimazole),Non-Preferred
ANTIFUNGALS (VAGINAL),clotrimazole-3 cream,Preferred
ANTIFUNGALS (VAGINAL),GYNAZOLE 1 (butoconazole),Non-Preferred
ANTIFUNGALS (VAGINAL),miconazole kit OTC,Preferred
ANTIFUNGALS (VAGINAL),terconazole suppository,Non-Preferred
ANTIFUNGALS (VAGINAL),terconazole cream,Preferred
"ANTIHISTAMINES, MINIMALLY SEDATING AND COMBINATIONS : MINIMALLY SEDATING ANTIHISTAMINES","cetirizine capsule, solution, tablet OTC",Preferred
"ANTIHISTAMINES, MINIMALLY SEDATING AND COMBINATIONS : MINIMALLY SEDATING ANTIHISTAMINES",cetirizine chewable tablet OTC,Non-Preferred
"ANTIHISTAMINES, MINIMALLY SEDATING AND COMBINATIONS : MINIMALLY SEDATING ANTIHISTAMINES","loratadine chewable tablet, ODT, solution, tablet OTC",Preferred
"ANTIHISTAMINES, MINIMALLY SEDATING AND COMBINATIONS : MINIMALLY SEDATING ANTIHISTAMINES",CLARINEX (desloratadine),Non-Preferred
"ANTIHISTAMINES, MINIMALLY SEDATING AND COMBINATIONS : MINIMALLY SEDATING ANTIHISTAMINES",desloratadine,Non-Preferred
"ANTIHISTAMINES, MINIMALLY SEDATING AND COMBINATIONS : MINIMALLY SEDATING ANTIHISTAMINES",levocetirizine,Non-Preferred
"ANTIHISTAMINES, MINIMALLY SEDATING AND COMBINATIONS : MINIMALLY SEDATING ANTIHISTAMINE/DECONGESTANT COMBINATIONS",cetirizine/pseudoephedrine,Preferred
"ANTIHISTAMINES, MINIMALLY SEDATING AND COMBINATIONS : MINIMALLY SEDATING ANTIHISTAMINE/DECONGESTANT COMBINATIONS",CLARINEX-D 12 HOUR (desloratadine/pseudoephedrine),Non-Preferred
"ANTIHISTAMINES, MINIMALLY SEDATING AND COMBINATIONS : MINIMALLY SEDATING ANTIHISTAMINE/DECONGESTANT COMBINATIONS",loratadine/pseudoephedrine,Preferred
"ANTIHISTAMINES, MINIMALLY SEDATING AND COMBINATIONS : MINIMALLY SEDATING ANTIHISTAMINE/DECONGESTANT COMBINATIONS",fexofenadine/pseudoephedrine,Non-Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: CGRP ORAL AND NASAL",NURTEC ODT (rimegepant),Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: CGRP ORAL AND NASAL",ZAVZPRET (zavegepant),Non-Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: CGRP ORAL AND NASAL",UBRELVY (ubrogepant),Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: INJECTABLES",sumatriptan,Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: INJECTABLES",IMITREX (sumatriptan),Non-Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: INJECTABLES",ZEMBRACE SYMTOUCH (sumatriptan),Non-Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: NASAL",sumatriptan,Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: NASAL",IMITREX (sumatriptan),Non-Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: NASAL",TOSYMRA (sumatriptan),Non-Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: NASAL",zolmitriptan,Non-Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: NASAL",ZOMIG (zolmitriptan),Non-Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: TRIPTANS AND RELATED AGENTS (ORAL)",naratriptan,Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: TRIPTANS AND RELATED AGENTS (ORAL)",almotriptan,Non-Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: TRIPTANS AND RELATED AGENTS (ORAL)",rizatriptan,Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: TRIPTANS AND RELATED AGENTS (ORAL)",eletriptan,Non-Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: TRIPTANS AND RELATED AGENTS (ORAL)",sumatriptan,Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: TRIPTANS AND RELATED AGENTS (ORAL)",FROVA (frovatriptan),Non-Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: TRIPTANS AND RELATED AGENTS (ORAL)",zolmitriptan,Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: TRIPTANS AND RELATED AGENTS (ORAL)",frovatriptan,Non-Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: TRIPTANS AND RELATED AGENTS (ORAL)",zolmitriptan ODT,Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: TRIPTANS AND RELATED AGENTS (ORAL)",IMITREX (sumatriptan),Non-Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: TRIPTANS AND RELATED AGENTS (ORAL)",MAXALT (rizatriptan),Non-Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: TRIPTANS AND RELATED AGENTS (ORAL)",MAXALT MLT (rizatriptan),Non-Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: TRIPTANS AND RELATED AGENTS (ORAL)",RELPAX (eletriptan),Non-Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: TRIPTANS AND RELATED AGENTS (ORAL)",REYVOW (lasmiditan),Non-Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: TRIPTANS AND RELATED AGENTS (ORAL)",sumatriptan/naproxen,Non-Preferred
"ANTIMIGRAINE AGENTS, ACUTE TREATMENT: TRIPTANS AND RELATED AGENTS (ORAL)",ZOMIG (zolmitriptan),Non-Preferred
"ANTIMIGRAINE AGENTS, PROPHYLAXIS: INJECTABLES",AIMOVIG Autoinjector (erenumab-aooe) DUR+,Preferred
"ANTIMIGRAINE AGENTS, PROPHYLAXIS: INJECTABLES",EMGALITY Syringe (galcanezumab-gnlm) 300 mg/mL,Non-Preferred
"ANTIMIGRAINE AGENTS, PROPHYLAXIS: INJECTABLES",AJOVY Autoinjector (fremanezumab-vfrm) DUR+,Preferred
"ANTIMIGRAINE AGENTS, PROPHYLAXIS: INJECTABLES",VYEPTI (eptinezumab-jjmr),Non-Preferred
"ANTIMIGRAINE AGENTS, PROPHYLAXIS: INJECTABLES",AJOVY Syringe (fremanezumab-vfrm) DUR+,Preferred
"ANTIMIGRAINE AGENTS, PROPHYLAXIS: INJECTABLES",EMGALITY Pen (galcanezumab-gnlm) DUR+,Preferred
"ANTIMIGRAINE AGENTS, PROPHYLAXIS: INJECTABLES",EMGALITY Syringe (galcanezumab-gnlm) 120 mg/mL DUR+,Preferred
"ANTIMIGRAINE AGENTS, PROPHYLAXIS: ORAL",QULIPTA (atogepant),Non-Preferred
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS,BOSULIF (bosutinib) tablet,Preferred
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS,AFINITOR (everolimus),Non-Preferred
*ANTINEOPLASTICS – SELECTED SYSTEMIC ENZYME INHIBITORS,CAPRESLA (vandetanib),Preferred
