therapeutic_class,capsule_name,pdl_name,status
NEUROPATHIC PAIN,Horizant,HORIZANT (ORAL): 300 MG,Non-Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Humalog Junior KwikPen,HUMALOG JUNIOR KWIKPEN (SUBCUTANE.): 100/ML,Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS","Humalog KwikPen, U-100",HUMALOG PEN (SUBCUTANE.): 100/ML,Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Humalog vial,HUMALOG VIAL (SUBCUTANE.): 100/ML,Preferred
GROWTH HORMONE,Humatrope,HUMATROPE VIAL (INJECTION): 5 MG,Non-Preferred
HEMOPHILIA TREATMENT,Hympavzi auto-injector,HYMPAVZI PEN (SUBCUTANE.): 150 MG/ML,Non-Preferred
HEMOPHILIA TREATMENT,Idelvion,IDELVION (INTRAVEN): 1000 (+/-),Preferred
"OPHTHALMICS, ANTI-INFLAMMATORIES",Ilevro ophthalmic suspension,ILEVRO (OPHTHALMIC): 0.003,Non-Preferred
COPD AGENTS,Incruse Ellipta,INCRUSE ELLIPTA (INHALATION): 62.5 MCG,Preferred
MOVEMENT DISORDERS,Ingrezza,INGREZZA (ORAL): 40 MG,Preferred
MOVEMENT DISORDERS,Ingrezza sprinkle capsule,INGREZZA SPRINKLE (ORAL): 40 MG,Preferred
MOVEMENT DISORDERS,Ingrezza titration pack,INGREZZA INITIATION PACK (ORAL): 40 MG-80MG,Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Insulin Glargine,INSULIN GLARGINE VIAL (SUBCUTANE.): 100/ML,Non-Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Insulin Lispro,INSULIN LISPRO VIAL (AG) (SUBCUTANEOUS): 100/ML,Preferred
HIV / AIDS,Intelence,INTELENCE (ORAL): 100 MG,Preferred
ANTIPSYCHOTICS - ATYPICAL,Invega ER,INVEGA (ORAL): 1.5 MG,Non-Preferred
ANTIPSYCHOTICS - ATYPICAL,Invega Hafyera,INVEGA HAFYERA (INTRAMUSC): 1092 MG/ 3.5ML,Preferred
ANTIPSYCHOTICS - ATYPICAL,Invega Sustenna,INVEGA SUSTENNA (INTRAMUSC): 117MG/0.75,Preferred
ANTIPSYCHOTICS - ATYPICAL,Invega Trinza,INVEGA TRINZA (INTRAMUSC): 273MG/.875,Preferred
"HYPOGLYCEMICS, SGLT2",Invokamet,INVOKAMET (ORAL): 150-1000MG,Non-Preferred
"HYPOGLYCEMICS, SGLT2",Invokamet XR,INVOKAMET XR (ORAL): 150-1000MG,Non-Preferred
"HYPOGLYCEMICS, SGLT2",Invokana,INVOKANA (ORAL): 100 MG,Preferred
"OPHTHALMICS, GLAUCOMA AGENTS",Iopidine ophthalmic solution,IOPIDINE (OPHTHALMIC): 0.01,Non-Preferred
ANGIOTENSIN MODULATORS,Irbesartan,IRBESARTAN (ORAL): 150 MG,Preferred
HIV / AIDS,Isentress,ISENTRESS (ORAL): 400 MG,Preferred
HEMOPHILIA TREATMENT,Ixinity,IXINITY (INTRAVEN): 1000 UNIT,Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Janumet,JANUMET (ORAL): 50-1000 MG,Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Janumet XR ER tablet,JANUMET XR (ORAL): 100-1000MG,Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Januvia,JANUVIA (ORAL): 100 MG,Preferred
"HYPOGLYCEMICS, SGLT2",Jardiance,JARDIANCE (ORAL): 10 MG,Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Jentadueto,JENTADUETO (ORAL): 2.5-1000MG,Preferred
HEMOPHILIA TREATMENT,Jivi,JIVI (INTRAVEN): 1000 (+/-),Preferred
STIMULANTS AND RELATED AGENTS,Jornay PM,JORNAY PM (ORAL): 100 MG,Non-Preferred
HIV / AIDS,Kaletra,KALETRA TABLET (ORAL): 100MG-25MG,Non-Preferred
"CYSTIC FIBROSIS, ORAL",Kalydeco,KALYDECO TABLET (ORAL): 150 MG,Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Kazano tablet,KAZANO (ORAL): 12.5-500MG,Non-Preferred
ANTICONVULSANTS,Keppra XR,KEPPRA XR (ORAL): 500 MG,Non-Preferred
ANTICONVULSANTS,Keppra oral solution,KEPPRA SOLUTION (ORAL): 100 MG/ML,Non-Preferred
ANTICONVULSANTS,Keppra tablet,KEPPRA TABLETS (ORAL): 1000 MG,Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Kesimpta,KESIMPTA (SUBCUTANE.): 20MG/0.4ML,Non-Preferred
"ANTIBIOTICS, INHALED",Kitabis Pak,KITABIS PAK (INHALATION): 300 MG/5ML,Preferred
OPIATE DEPENDENCE TREATMENTS -REVERSAL AGENTS,Kloxxado,KLOXXADO NASAL SPRAY: 8 MG,Preferred
HEMOPHILIA TREATMENT,Kogenate FS,KOGENATE FS (INTRAVEN.): 1000 (+/-),Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Kombiglyze XR,KOMBIGLYZE XR (ORAL): 2.5-1000MG,Non-Preferred
PROTON PUMP INHIBITORS,Konvomep,KONVOMEP (ORAL): 2-84 MG/ML,Non-Preferred
HEMOPHILIA TREATMENT,Kovaltry,KOVALTRY (INTRAVEN.): 1000 (+/-),Preferred
ANTIHYPERURICEMICS,Krystexxa,KRYSTEXXA (INTRAVEN): 8 MG/ML,Non-Preferred
ANTICONVULSANTS,Lamictal ODT,LAMICTAL ODT (ORAL): 100 MG,Non-Preferred
ANTICONVULSANTS,Lamictal tablet,LAMICTAL TABLET (ORAL): 100 MG,Non-Preferred
ANTICONVULSANTS,Lamotrigine,LAMOTRIGINE TABLET (ORAL): 100 MG,Preferred
PROTON PUMP INHIBITORS,Lansoprazole,LANSOPRAZOLE CAPSULES (ORAL): 15 MG,Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lantus SoloStar,LANTUS SOLOSTAR (SUBCUTANE.): 100/ML (3),Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lantus vial,LANTUS VIAL (SUBCUTANE.): 100/ML,Preferred
OPHTHALMICS FOR ALLERGIC CONJUNCTIVITIS,Lastacaft,LASTACAFT (OPHTHALMIC): 0.0025,Non-Preferred
ANTIPSYCHOTICS - ATYPICAL,Latuda,LATUDA (ORAL): 120 MG,Non-Preferred
HEPATITIS C AGENTS - DAA,Ledipasvir / Sofosbuvir,SOFOSBUVIR/LEDIPASVIR (AG): 400-90MG,Non-Preferred
"LIPOTROPICS, OTHER - PCSK-9 INHIBITORS",Leqvio prefilled syringe,LEQVIO (SUBCUTANEOUS): 284 MG/1.5,Non-Preferred
"PAH AGENTS, ORAL AND INHALED",Letairis,LETAIRIS (ORAL): 10 MG,Non-Preferred
"BRONCHODILATORS, BETA AGONIST",Levalbuterol Tartrate inhalation aerosol solution,LEVALBUTEROL NEB SOLN (INHALATION): 0.31MG/3ML,Non-Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Levemir FlexTouch,LEVEMIR PENS (SUBCUTANE.): 100/ML (3),Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Levemir vial,LEVEMIR VIAL (SUBCUTANE.): 100/ML,Preferred
HIV / AIDS,Lexiva,LEXIVA TABLET (ORAL): 700 MG,Preferred
"GI MOTILITY, CHRONIC",Linzess,LINZESS (ORAL): 145 MCG,Preferred
"PAH AGENTS, ORAL AND INHALED",Liqrev,LIQREV SUSPENSION (ORAL): 10 MG/ML,Non-Preferred
ANGIOTENSIN MODULATORS,Lisinopril,LISINOPRIL (ORAL): 10 MG,Preferred
COPD AGENTS,"Lonhala Magnair inhalation solution, Refill Kit",LONHALA MAGNAIR REFILL: 25MCG,Non-Preferred
COPD AGENTS,"Lonhala Magnair inhalation solution, Starter Kit",LONHALA MAGNAIR STARTER: 25MCG,Non-Preferred
SKELETAL MUSCLE RELAXANTS,Lorzone,LORZONE (ORAL): 375 MG,Non-Preferred
ANGIOTENSIN MODULATORS,Losartan,LOSARTAN (ORAL): 100 MG,Preferred
OPIATE DEPENDENCE TREATMENTS,Lucemyra,LUCEMYRA (ORAL): 0.18 MG,Non-Preferred
"OPHTHALMICS, GLAUCOMA AGENTS",Lumigan 2.5 mL,"LUMIGAN 2.5ML, 5ML, 7.5ML (OPHTHALMIC): 0.0001",Preferred
"OPHTHALMICS, GLAUCOMA AGENTS",Lumigan 5 mL,"LUMIGAN 2.5ML, 5ML, 7.5ML (OPHTHALMIC): 0.0001",Preferred
"OPHTHALMICS, GLAUCOMA AGENTS",Lumigan 7.5 mL,"LUMIGAN 2.5ML, 5ML, 7.5ML (OPHTHALMIC): 0.0001",Preferred
ANTIPSYCHOTICS - ATYPICAL,Lurasidone,LURASIDONE (ORAL): 120 MG,Preferred
ANTIPSYCHOTICS - ATYPICAL,Lybalvi,LYBALVI (ORAL): 10 MG-10MG,Non-Preferred
NEUROPATHIC PAIN,Lyrica,LYRICA CAPSULE (ORAL): 100 MG,Non-Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS","Lyumjev KwikPen, U-100",LYUMJEV 100 U/ML PEN (SUBCUTANEOUS): 100/ML,Non-Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS","Lyumjev KwikPen, U-200",LYUMJEV 200 U/ML PEN (SUBCUTANEOUS): 200/ML (3),Non-Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Lyumjev vial,LYUMJEV VIAL (SUBCUTANEOUS): 100/ML,Non-Preferred
SKELETAL MUSCLE RELAXANTS,Lyvispah,LYVISPAH (ORAL): 10 MG,Non-Preferred
HEPATITIS C AGENTS - DAA,Mavyret,MAVYRET (ORAL): 100MG-40MG,Preferred
"OPHTHALMICS, ANTI-INFLAMMATORIES",Maxidex ophthalmic suspension,MAXIDEX (OPHTHALMIC): 0.001,Non-Preferred
OPHTHALMIC ANTIBIOTIC-STEROID COMBINATIONS,Maxitrol ophthalmic ointment,MAXITROL OINT. (OPHTHALMIC): 3.5-10K-.1,Non-Preferred
OPHTHALMIC ANTIBIOTIC-STEROID COMBINATIONS,Maxitrol ophthalmic suspension,MAXITROL DROPS SUSP (OPHTHALMIC): 0.001,Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Mayzent,MAYZENT TABLET (ORAL): 0.25 MG,Non-Preferred
ALZHEIMER'S AGENTS,Memantine XR,MEMANTINE ER (AG) (ORAL): 14 MG,Non-Preferred
ALZHEIMER'S AGENTS,Memantine oral solution,MEMANTINE SOLUTION (ORAL): 10 MG/5 ML,Non-Preferred
ALZHEIMER'S AGENTS,Memantine tablet,MEMANTINE TABLET (AG) (ORAL): 10 MG,Preferred
SKELETAL MUSCLE RELAXANTS,Metaxalone,METAXALONE (ORAL): 400 MG,Non-Preferred
BETA-BLOCKERS,Metoprolol Succinate ER tablet,METOPROLOL XL (AG) (ORAL): 100 MG,Preferred
"ANTIBIOTICS, VAGINAL",Metrogel 0.75%,METROGEL-VAGINAL (VAGINAL): 0.0075,Non-Preferred
"ANTIBIOTICS, VAGINAL",Metronidazole 0.75% Gel,METRONIDAZOLE (VAGINAL): 0.0075,Preferred
"OPHTHALMICS, ANTI-INFLAMMATORY/IMMUNOMODULATOR",Miebo,MIEBO (OPHTHALMIC): 1,Non-Preferred
ANGIOTENSIN MODULATORS,Moexipril,MOEXIPRIL (ORAL): 15 MG,Non-Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Mounjaro,MOUNJARO (SUBCUTANE.): 10MG/0.5ML,Non-Preferred
OPIATE DEPENDENCE TREATMENTS -REVERSAL AGENTS,Naloxone carpuject,NALOXONE SYRINGE (INJECTION): 0.4 MG/ML,Non-Preferred
OPIATE DEPENDENCE TREATMENTS -REVERSAL AGENTS,Naloxone nasal spray,NALOXONE SPRAY (NASAL): 4 MG,Non-Preferred
OPIATE DEPENDENCE TREATMENTS -REVERSAL AGENTS,Naloxone vial,NALOXONE VIAL (INJECTION): 0.4 MG/ML,Non-Preferred
ALZHEIMER'S AGENTS,Namenda,NAMENDA TABLET (ORAL): 10 MG,Non-Preferred
ALZHEIMER'S AGENTS,Namenda XR,NAMENDA XR (ORAL): 14 MG,Non-Preferred
ALZHEIMER'S AGENTS,Namzaric,NAMZARIC (ORAL): 14MG-10MG,Non-Preferred
OPIATE DEPENDENCE TREATMENTS -REVERSAL AGENTS,Narcan,NARCAN SPRAY (NASAL): 4 MG,Preferred
OPHTHALMIC ANTIBIOTICS,Natacyn (Natamycin) ophthalmic suspension,NATACYN (OPHTHALMIC): 0.05,Non-Preferred
ANTICONVULSANTS,Nayzilam,NAYZILAM (NASAL): 5 MG/SPRAY,Preferred
"EPINEPHRINE, SELF-INJECTED",Neffy nasal solution,NEFFY SPRAY (NASAL): 2 MG/SPRAY,Non-Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Nesina tablet,NESINA (ORAL): 12.5 MG,Non-Preferred
"OPHTHALMICS, ANTI-INFLAMMATORIES",Nevanac ophthalmic suspension,NEVANAC (OPHTHALMIC): 0.001,Non-Preferred
PROTON PUMP INHIBITORS,Nexium DR capsule,NEXIUM (ORAL): 20 MG,Non-Preferred
PROTON PUMP INHIBITORS,Nexium DR packet for oral suspension,NEXIUM SUSPENSION (ORAL): 10 MG,Preferred
"LIPOTROPICS, OTHER",Nexletol tablet,NEXLETOL (ORAL): 180 MG,Non-Preferred
"LIPOTROPICS, OTHER",Nexlizet,NEXLIZET (ORAL): 180MG-10MG,Non-Preferred
GROWTH HORMONE,Norditropin,NORDITROPIN PEN (INJECTION): 10MG/1.5ML,Preferred
SKELETAL MUSCLE RELAXANTS,Norgesic Forte,NORGESIC FORTE (ORAL): 50-770-60,Non-Preferred
HIV / AIDS,Norvir,NORVIR TABLET (ORAL): 100 MG,Preferred
HEMOPHILIA TREATMENT,Novoeight,NOVOEIGHT (INTRAVEN): 1000 (+/-),Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Novolin 70/30,NOVOLIN 70/30 VIAL OTC (SUBCUTANE.): 70-30/ML,Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Novolin N,NOVOLIN N VIAL OTC (SUBCUTANE.): 100/ML,Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Novolin R,NOVOLIN R VIAL OTC (SUBCUTANE.): 100/ML,Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Novolog,NOVOLOG VIAL (SUBCUTANE.): 100/ML,Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Novolog 70/30,NOVOLOG MIX VIAL (SUBCUTANE.): 70-30/ML,Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Novolog 70/30 FlexPen,NOVOLOG MIX PEN (SUBCUTANE.): 70-30/ML,Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Novolog FlexPen,NOVOLOG PEN (SUBCUTANE.): 100/ML (3),Preferred
"HYPOGLYCEMICS, INSULIN AND RELATED AGENTS",Novolog cartridge,NOVOLOG CARTRIDGE (SUBCUTANE.): 100/ML,Non-Preferred
HEMOPHILIA TREATMENT,Novoseven RT,NOVOSEVEN RT (INTRAVEN): 1 MG,Preferred
ANTIPSYCHOTICS - ATYPICAL,Nuplazid,NUPLAZID (ORAL): 17 MG,Non-Preferred
"ANTIMIGRAINE AGENTS, OTHER",Nurtec ODT Acute Treatment,NURTEC ODT (ORAL): 75 MG,Preferred
"ANTIMIGRAINE AGENTS, OTHER",Nurtec ODT Migraine Prophylaxis,NURTEC ODT (ORAL): 75 MG,Preferred
GROWTH HORMONE,Nutropin AQ,NUTROPIN AQ PEN (INJECTION): 10 MG/2 ML,Preferred
"ANTIBIOTICS, VAGINAL",Nuvessa,NUVESSA (VAGINAL): 0.013,Preferred
HEMOPHILIA TREATMENT,Nuwiq,NUWIQ (INTRAVEN): 1000 (+/-),Preferred
HEMOPHILIA TREATMENT,Obizur,OBIZUR (INTRAVEN): 500 (+/-),Preferred
MULTIPLE SCLEROSIS AGENTS,Ocrevus,OCREVUS (INTRAVEN.): 300MG/10ML,Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Ocrevus Zunovo subcutaneous vial,OCREVUS (INTRAVEN.): 300MG/10ML,Non-Preferred
HIV / AIDS,Odefsey,ODEFSEY (ORAL): 200-25-25,Preferred
COPD AGENTS,Ohtuvayre inhalation suspension,OHTUVAYRE (INHALATION): 3 MG/2.5ML,Non-Preferred
ANTIPSYCHOTICS - ATYPICAL,Olanzapine And Fluoxetine,OLANZAPINE/FLUOXETINE (ORAL): 12MG-25MG,Non-Preferred
ANTIPSYCHOTICS - ATYPICAL,Olanzapine ODT,OLANZAPINE ODT (ORAL): 10 MG,Preferred
ANTIPSYCHOTICS - ATYPICAL,Olanzapine tablet,OLANZAPINE TABLET (ORAL): 10 MG,Preferred
ANGIOTENSIN MODULATORS,Olmesartan,OLMESARTAN (AG) (ORAL): 20 MG,Preferred
"UREA CYCLE DISORDERS, ORAL",Olpruva,OLPRUVA (ORAL): 2 G,Preferred
PROTON PUMP INHIBITORS,Omeprazole capsule,OMEPRAZOLE (ORAL): 10 MG,Preferred
PROTON PUMP INHIBITORS,Omeprazole tablet,OMEPRAZOLE (ORAL): 10 MG,Preferred
GROWTH HORMONE,Omnitrope,OMNITROPE VIAL (INJECTION): 5.8 MG,Non-Preferred
ANTICONVULSANTS,Onfi oral suspension,ONFI SUSPENSION (ORAL): 2.5 MG/ML,Non-Preferred
ANTICONVULSANTS,Onfi tablet,ONFI TABLET (ORAL): 10 MG,Non-Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Onglyza,ONGLYZA (ORAL): 2.5 MG,Non-Preferred
"PAH AGENTS, ORAL AND INHALED",Opsumit,OPSUMIT (ORAL): 10 MG,Preferred
"PAH AGENTS, ORAL AND INHALED",Opsynvi tablet,OPSYNVI TABLET (ORAL): 10 MG-40MG,Non-Preferred
OPIATE DEPENDENCE TREATMENTS -REVERSAL AGENTS,Opvee (Nalmefene),OPVEE SPRAY (NASAL): 2.7MG,Non-Preferred
"PAH AGENTS, ORAL AND INHALED",Orenitram ER,ORENITRAM ER (ORAL): 0.125 MG,Non-Preferred
HAE TREATMENTS,Orladeyo,ORLADEYO (ORAL): 150 MG,Non-Preferred
SKELETAL MUSCLE RELAXANTS,Orphenadrine ER,ORPHENADRINE ER (ORAL): 100 MG,Non-Preferred
"ANTIVIRALS, ORAL",Oseltamivir,OSELTAMIVIR CAPSULE (ORAL): 30 MG,Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Oseni tablet,OSENI (ORAL): 12.5-15 MG,Non-Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Ozempic,OZEMPIC (PEN): 4MG/3ML,Preferred
SKELETAL MUSCLE RELAXANTS,Ozobax,OZOBAX (ORAL): 5 MG/5 ML,Non-Preferred
"OPHTHALMICS, ANTI-INFLAMMATORIES",Ozurdex,OZURDEX (INTRAOCULR): 0.7 MG,Non-Preferred
ANTIPSYCHOTICS - ATYPICAL,Paliperidone ER,PALIPERIDONE (AG) (ORAL): 1.5 MG,Preferred
PROTON PUMP INHIBITORS,Pantoprazole DR packet for oral suspension,PANTOPRAZOLE SUSPENSION (ORAL): 40 MG,Non-Preferred
PROTON PUMP INHIBITORS,Pantoprazole tablet,PANTOPRAZOLE (ORAL): 20 MG,Preferred
"ANTIDEPRESSANTS, SSRIs","Paroxetine 7.5 mg, IR capsule",PAROXETINE (BRISDELLE)  (ORAL): 7.5 MG,Non-Preferred
"ANTIVIRALS, GENERAL","Paxlovid 150 mg / 100 mg, tablet therapy pack",PAXLOVID TAB DS PK (ORAL): 150-100 MG,Preferred
"ANTIVIRALS, GENERAL","Paxlovid 300 mg / 100 mg, tablet therapy pack",PAXLOVID TAB DS PK (ORAL): 300-100 MG,Preferred
"BRONCHODILATORS, BETA AGONIST",Perforomist inhalation nebulization solution,PERFOROMIST (INHALATION): 20 MCG/2ML,Non-Preferred
ANGIOTENSIN MODULATORS,Perindopril,PERINDOPRIL (ORAL): 2 MG,Non-Preferred
ANTIPSYCHOTICS - ATYPICAL,Perseris,PERSERIS ER  (SUBCUTANE.): 120  MG,Preferred
"UREA CYCLE DISORDERS, ORAL",Pheburane,PHEBURANE (ORAL): 483 MG/G,Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Ponvory starter pack,PONVORY STARTER PACK (ORAL): 2MG-10MG,Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Ponvory tablet,PONVORY TABLET (ORAL): 20MG,Non-Preferred
ANTICOAGULANTS,Pradaxa,PRADAXA (ORAL): 110 MG,Preferred
"LIPOTROPICS, OTHER - PCSK-9 INHIBITORS",Praluent,PRALUENT PEN (SUBCUTANEOUS): 150 MG/ML,Preferred
PROTON PUMP INHIBITORS,Prevacid SoluTab,PREVACID SOLUTAB (ORAL): 15 MG,Non-Preferred
PROTON PUMP INHIBITORS,Prevacid capsule,PREVACID CAPSULES (ORAL): 30 MG,Non-Preferred
HIV / AIDS,Prezcobix,PREZCOBIX (ORAL): 800-150 MG,Preferred
HIV / AIDS,Prezista oral suspension,PREZISTA ORAL SUSP (ORAL): 100 MG/ML,Preferred
HIV / AIDS,Prezista tablet,PREZISTA (ORAL): 150 MG,Preferred
PROTON PUMP INHIBITORS,Prilosec DR packet for oral suspension,PRILOSEC SUSPENSION (ORAL): 10 MG,Non-Preferred
"BRONCHODILATORS, BETA AGONIST",Proair Digihaler,PROAIR DIGIHALER (INHALATION): 90MCG,Non-Preferred
"BRONCHODILATORS, BETA AGONIST",Proair HFA,PROAIR HFA (INHALATION): 90 MCG,Preferred
"BRONCHODILATORS, BETA AGONIST",Proair Respiclick,PROAIR RESPICLICK (INHALATION): 90 MCG,Preferred
ERYTHROPOIESIS STIMULATING PROTEINS,Procrit,PROCRIT (INJECTION): 40000/ML,Preferred
"IMMUNOSUPPRESSIVES, ORAL",Prograf capsule,PROGRAF (ORAL): 0.5 MG,Non-Preferred
"IMMUNOSUPPRESSIVES, ORAL",Prograf packet for oral suspension,PROGRAF GRANULES PACK (ORAL): 0.2 MG,Non-Preferred
BETA-BLOCKERS,Propranolol oral solution,PROPRANOLOL SOLUTION (ORAL): 20 MG/5 ML,Preferred
PROTON PUMP INHIBITORS,Protonix DR packet oral suspension,PROTONIX SUSPENSION (ORAL): 40 MG,Preferred
PROTON PUMP INHIBITORS,Protonix DR tablet,PROTONIX (ORAL): 20 MG,Non-Preferred
"BRONCHODILATORS, BETA AGONIST",Proventil HFA,PROVENTIL HFA: 90 MCG,Preferred
"GLUCOCORTICOIDS, INHALED",Pulmicort Flexhaler,PULMICORT FLEXHALER (INHALATION): 180 MCG,Preferred
"GLUCOCORTICOIDS, INHALED",Pulmicort Respules 0.25 mg,"PULMICORT 0.25, 0.5 MG RESPULES (INHALATION): 0.25MG/2ML",Non-Preferred
"GLUCOCORTICOIDS, INHALED",Pulmicort Respules 0.5 mg,"PULMICORT 0.25, 0.5 MG RESPULES (INHALATION): 0.5 MG/2ML",Non-Preferred
"GLUCOCORTICOIDS, INHALED",Pulmicort Respules 1 mg,PULMICORT 1 MG RESPULES (INHALATION): 1 MG/2 ML,Non-Preferred
STIMULANTS AND RELATED AGENTS,Qelbree,QELBREE (ORAL): 100 MG,Non-Preferred
"HYPOGLYCEMICS, INCRETIN MIMETICS/ENHANCERS",Qtern,QTERN (ORAL): 10 MG-5 MG,Non-Preferred
ANTIPSYCHOTICS - ATYPICAL,Quetiapine,QUETIAPINE TABLETS (ORAL): 100 MG,Preferred
ANTIPSYCHOTICS - ATYPICAL,Quetiapine ER,QUETIAPINE ER (AG) (ORAL): 150 MG,Preferred
STIMULANTS AND RELATED AGENTS,Quillichew XR,QUILLICHEW ER (ORAL): 20 MG,Preferred
STIMULANTS AND RELATED AGENTS,Quillivant XR,QUILLIVANT XR (ORAL): 5 MG/ML,Preferred
ANGIOTENSIN MODULATORS,Quinapril,QUINAPRIL (ORAL): 10 MG,Non-Preferred
"ANTIMIGRAINE AGENTS, OTHER",Qulipta,QULIPTA: 10 MG,Non-Preferred
"GLUCOCORTICOIDS, INHALED",Qvar,QVAR REDIHALER (INHALATION): 40 MCG,Non-Preferred
PROTON PUMP INHIBITORS,Rabeprazole tablet,RABEPRAZOLE TABLETS (ORAL): 20 MG,Preferred
ANGIOTENSIN MODULATORS,Ramipril,RAMIPRIL (ORAL): 1.25 MG,Non-Preferred
"UREA CYCLE DISORDERS, ORAL",Ravicti,RAVICTI (ORAL): 1.1GRAM/ML,Non-Preferred
MULTIPLE SCLEROSIS AGENTS,Rebif (Interferon Beta-1a) prefilled syringe,REBIF (SUBCUTANE.): 22MCG/.5ML,Non-Preferred
HEMOPHILIA TREATMENT,Rebinyn,REBINYN (INTRAVEN): 1000 (+/-),Preferred
ERYTHROPOIESIS STIMULATING PROTEINS,Reblozyl (Luspatercept-Aamt) vial,REBLOZYL (SUBCUTANEOUS): 25 MG,Non-Preferred
HEMOPHILIA TREATMENT,Recombinate,RECOMBINATE (INTRAVEN.): 1000 (+/-),Preferred
PHOSPHATE BINDERS,Renagel,RENAGEL (ORAL): 800 MG,Non-Preferred
PHOSPHATE BINDERS,Renvela,RENVELA TABLET (ORAL): 800 MG,Non-Preferred
"LIPOTROPICS, OTHER - PCSK-9 INHIBITORS",Repatha,REPATHA SYRINGE (SUBCUTANEOUS): 140 MG/ML,Preferred
"OPHTHALMICS, ANTI-INFLAMMATORY/IMMUNOMODULATOR",Restasis,RESTASIS (OPHTHALMIC): 0,Preferred
"OPHTHALMICS, ANTI-INFLAMMATORY/IMMUNOMODULATOR",Restasis MultiDose,RESTASIS MULTIDOSE (OPHTHALMIC): 0.0005,Preferred
"PAH AGENTS, ORAL AND INHALED",Revatio oral suspension,REVATIO SUSPENSION (ORAL): 10 MG/ML,Non-Preferred
"PAH AGENTS, ORAL AND INHALED",Revatio tablet,REVATIO TABLET (ORAL): 20 MG,Non-Preferred
ANTIPSYCHOTICS - ATYPICAL,Rexulti Adjunct Treatment of Major Depressive Disorder,REXULTI (ORAL): 0.25 MG,Non-Preferred
ANTIPSYCHOTICS - ATYPICAL,Rexulti Schizophrenia,REXULTI (ORAL): 0.25 MG,Non-Preferred
HIV / AIDS,Reyataz,REYATAZ CAPSULE (ORAL): 200 MG,Non-Preferred
"ANTIMIGRAINE AGENTS, OTHER",Reyvow,REYVOW (ORAL): 100 MG,Non-Preferred
"IMMUNOSUPPRESSIVES, ORAL",Rezurock,REZUROCK (ORAL): 200 MG,Non-Preferred
ANTIPSYCHOTICS - ATYPICAL,Risperdal Consta,RISPERDAL CONSTA (INTRAMUSC.): 12.5MG/2ML,Preferred
ANTIPSYCHOTICS - ATYPICAL,Risperdal oral solution,RISPERDAL SOLUTION (ORAL): 1 MG/ML,Non-Preferred
ANTIPSYCHOTICS - ATYPICAL,Risperdal tablet,RISPERDAL TABLET (ORAL): 0.25 MG,Non-Preferred
ANTIPSYCHOTICS - ATYPICAL,Risperidone ODT,RISPERIDONE ODT (ORAL): 0.25 MG,Preferred
ANTIPSYCHOTICS - ATYPICAL,Risperidone oral solution,RISPERIDONE SOLUTION (ORAL): 1 MG/ML,Preferred
ANTIPSYCHOTICS - ATYPICAL,Risperidone tablet,RISPERIDONE TABLET (ORAL): 0.25 MG,Preferred
